lane_id,link_id,lane_num,allowed_uses,r_barrier,l_barrier,width
5709,108 101858,1,,,,
5710,109 100027,1,,,,
5711,109 100038,1,,,,
5712,109 100039,1,,,,
5713,109 100041,1,,,,
5714,11 100030,1,,,,
5715,11 100036,1,,,,
5716,11 100037,1,,,,
5717,11 100044,1,,,,
5718,110 100064,1,,,,
5719,110 100192,1,,,,
5720,110 100255,1,,,,
5721,110 101842,1,,,,
5722,111 100178,1,,,,
5723,111 100179,1,,,,
5724,111 101843,1,,,,
5725,111 101846,1,,,,
5726,112 101813,1,,,,
5727,112 101819,1,,,,
5728,112 101820,1,,,,
5729,112 101822,1,,,,
5730,113 101816,1,,,,
5731,113 101817,1,,,,
5732,113 101827,1,,,,
5733,114 100188,1,,,,
5734,114 100189,1,,,,
5735,114 100216,1,,,,
5736,115 100187,1,,,,
5737,115 100217,1,,,,
5738,115 101829,1,,,,
5739,115 101832,1,,,,
5740,116 101832,1,,,,
5741,116 101837,1,,,,
5742,117 100740,1,,,,
5743,118 100741,1,,,,
5744,118 101829,1,,,,
5745,118 104446,1,,,,
5746,119 100193,1,,,,
5747,119 100498,1,,,,
5748,12 100044,1,,,,
5749,12 100050,1,,,,
5750,12 100051,1,,,,
5751,12 100055,1,,,,
5752,120 100563,1,,,,
5753,120 100565,1,,,,
5754,120 104447,1,,,,
5755,121 100499,1,,,,
5756,121 100671,1,,,,
5757,122 100507,1,,,,
5758,123 100308,1,,,,
5759,123 100494,1,,,,
5760,123 100526,1,,,,
5761,124 100502,1,,,,
5762,124 100510,1,,,,
5763,124 100511,1,,,,
5764,124 100514,1,,,,
5765,125 100504,1,,,,
5766,125 100508,1,,,,
5767,125 100509,1,,,,
5768,125 100517,1,,,,
5769,126 100309,1,,,,
5770,126 100495,1,,,,
5771,126 100496,1,,,,
5772,127 100515,1,,,,
5773,128 100527,1,,,,
5774,128 100529,1,,,,
5775,128 100531,1,,,,
5776,129 100528,1,,,,
5777,129 100534,1,,,,
5778,13 100046,1,,,,
5779,13 100049,1,,,,
5780,13 100050,1,,,,
5781,13 100057,1,,,,
5782,130 101889,1,,,,
5783,130 101891,1,,,,
5784,130 101894,1,,,,
5785,131 101891,1,,,,
5786,131 101892,1,,,,
5787,131 101985,1,,,,
5788,131 102015,1,,,,
5789,132 100254,1,,,,
5790,132 101960,1,,,,
5791,133 101882,1,,,,
5792,133 101889,1,,,,
5793,134 100288,1,,,,
5794,134 101869,1,,,,
5795,134 101911,1,,,,
5796,134 102000,1,,,,
5797,135 100011,1,,,,
5798,135 100024,1,,,,
5799,135 100025,1,,,,
5800,135 100027,1,,,,
5801,136 101746,1,,,,
5802,137 101896,1,,,,
5803,138 100264,1,,,,
5804,138 101894,1,,,,
5805,138 101898,1,,,,
5806,139 100236,1,,,,
5807,139 101766,1,,,,
5808,139 101799,1,,,,
5809,14 101975,1,,,,
5810,14 101983,1,,,,
5811,14 101984,1,,,,
5812,140 100210,1,,,,
5813,140 101798,1,,,,
5814,141 100748,1,,,,
5815,141 101797,1,,,,
5816,142 100742,1,,,,
5817,142 100743,1,,,,
5818,142 101820,1,,,,
5819,143 100209,1,,,,
5820,143 100244,1,,,,
5821,143 101808,1,,,,
5822,143 101812,1,,,,
5823,144 101806,1,,,,
5824,144 101807,1,,,,
5825,144 101816,1,,,,
5826,144 101874,1,,,,
5827,145 100231,1,,,,
5828,145 101748,1,,,,
5829,146 100203,1,,,,
5830,146 100269,1,,,,
5831,146 101787,1,,,,
5832,147 101789,1,,,,
5833,147 101791,1,,,,
5834,148 100246,1,,,,
5835,149 101751,1,,,,
5836,149 101754,1,,,,
5837,149 101756,1,,,,
5838,15 100143,1,,,,
5839,15 101983,1,,,,
5840,150 100744,1,,,,
5841,150 100747,1,,,,
5842,150 100749,1,,,,
5843,151 100737,1,,,,
5844,151 101752,1,,,,
5845,152 100313,1,,,,
5846,152 100730,1,,,,
5847,153 100701,1,,,,
5848,153 100704,1,,,,
5849,153 100707,1,,,,
5850,154 100226,1,,,,
5851,154 100228,1,,,,
5852,154 100229,1,,,,
5853,155 101762,1,,,,
5854,155 101784,1,,,,
5855,155 102555,1,,,,
5856,156 100227,1,,,,
5857,156 101768,1,,,,
5858,156 101771,1,,,,
5859,157 100709,1,,,,
5860,157 100711,1,,,,
5861,158 100710,1,,,,
5862,158 100713,1,,,,
5863,158 100715,1,,,,
5864,159 100727,1,,,,
5865,159 101769,1,,,,
5866,16 101900,1,,,,
5867,16 101961,1,,,,
5868,160 100724,1,,,,
5869,160 100776,1,,,,
5870,160 101755,1,,,,
5871,160 102556,1,,,,
5872,161 100167,1,,,,
5873,161 100723,1,,,,
5874,161 100752,1,,,,
5875,162 100731,1,,,,
5876,162 100734,1,,,,
5877,163 100268,1,,,,
5878,163 101936,1,,,,
5879,164 100195,1,,,,
5880,164 101898,1,,,,
5881,165 100269,1,,,,
5882,165 101902,1,,,,
5883,166 101935,1,,,,
5884,167 101962,1,,,,
5885,168 100270,1,,,,
5886,169 100106,1,,,,
5887,169 100223,1,,,,
5888,17 101932,1,,,,
5889,17 101936,1,,,,
5890,17 101939,1,,,,
5891,170 100085,1,,,,
5892,170 100224,1,,,,
5893,171 100221,1,,,,
5894,172 100105,1,,,,
5895,172 100142,1,,,,
5896,173 100104,1,,,,
5897,174 100135,1,,,,
5898,174 100241,1,,,,
5899,175 101846,1,,,,
5900,175 101854,1,,,,
5901,176 100271,1,,,,
5902,176 100272,1,,,,
5903,177 100271,1,,,,
5904,177 101778,1,,,,
5905,177 101911,1,,,,
5906,178 100273,1,,,,
5907,178 100275,1,,,,
5908,178 100277,1,,,,
5909,178 101856,1,,,,
5910,179 100273,1,,,,
5911,179 100274,1,,,,
5912,179 100278,1,,,,
5913,179 100279,1,,,,
5914,18 100232,1,,,,
5915,18 100235,1,,,,
5916,18 100305,1,,,,
5917,180 100041,1,,,,
5918,180 100276,1,,,,
5919,180 100280,1,,,,
5920,180 100281,1,,,,
5921,181 100163,1,,,,
5922,181 102006,1,,,,
5923,181 102013,1,,,,
5924,182 100283,1,,,,
5925,182 100284,1,,,,
5926,182 101960,1,,,,
5927,183 100237,1,,,,
5928,183 100286,1,,,,
5929,183 101882,1,,,,
5930,183 102001,1,,,,
5931,184 100165,1,,,,
5932,184 100288,1,,,,
5933,184 101858,1,,,,
5934,184 102000,1,,,,
5935,185 100275,1,,,,
5936,185 100291,1,,,,
5937,185 100292,1,,,,
5938,185 100295,1,,,,
5939,186 100293,1,,,,
5940,186 100294,1,,,,
5941,186 100295,1,,,,
5942,186 100296,1,,,,
5943,187 100011,1,,,,
5944,187 100283,1,,,,
5945,187 100289,1,,,,
5946,187 100290,1,,,,
5947,188 100261,1,,,,
5948,188 100300,1,,,,
5949,188 101819,1,,,,
5950,188 101943,1,,,,
5951,189 100297,1,,,,
5952,189 100298,1,,,,
5953,189 100299,1,,,,
5954,19 101940,1,,,,
5955,19 101941,1,,,,
5956,190 100299,1,,,,
5957,190 100301,1,,,,
5958,190 101874,1,,,,
5959,191 100262,1,,,,
5960,191 100302,1,,,,
5961,191 101807,1,,,,
5962,191 101808,1,,,,
5963,192 100736,1,,,,
5964,192 104446,1,,,,
5965,193 101837,1,,,,
5966,193 102010,1,,,,
5967,194 101797,1,,,,
5968,195 100245,1,,,,
5969,196 101747,1,,,,
5970,196 101750,1,,,,
5971,197 101749,1,,,,
5972,198 100203,1,,,,
5973,198 101792,1,,,,
5974,199 100233,1,,,,
5975,199 100303,1,,,,
5976,199 101756,1,,,,
5977,2 100004,1,,,,
5978,2 101992,1,,,,
5979,2 101996,1,,,,
5980,2 101997,1,,,,
5981,20 101940,1,,,,
5982,20 101946,1,,,,
5983,200 100233,1,,,,
5984,200 100234,1,,,,
5985,201 101756,1,,,,
5986,202 100230,1,,,,
5987,203 100747,1,,,,
5988,204 100613,1,,,,
5989,205 100306,1,,,,
5990,206 100310,1,,,,
5991,206 100312,1,,,,
5992,207 100749,1,,,,
5993,208 104441,1,,,,
5994,208 104442,1,,,,
5995,209 100511,1,,,,
5996,209 103861,1,,,,
5997,209 103862,1,,,,
5998,21 101946,1,,,,
5999,21 101967,1,,,,
6000,21 101969,1,,,,
6001,210 103605,1,,,,
6002,210 103606,1,,,,
6003,210 103635,1,,,,
6004,210 103858,1,,,,
6005,211 103814,1,,,,
6006,211 103862,1,,,,
6007,212 103626,1,,,,
6008,212 103635,1,,,,
6009,212 103718,1,,,,
6010,213 103604,1,,,,
6011,213 103626,1,,,,
6012,213 103634,1,,,,
6013,214 103656,1,,,,
6014,214 103669,1,,,,
6015,215 103706,1,,,,
6016,215 103712,1,,,,
6017,215 103717,1,,,,
6018,216 103597,1,,,,
6019,216 103710,1,,,,
6020,216 103720,1,,,,
6021,216 103721,1,,,,
6022,217 103714,1,,,,
6023,218 103650,1,,,,
6024,218 103660,1,,,,
6025,218 103662,1,,,,
6026,219 103667,1,,,,
6027,219 103695,1,,,,
6028,22 100172,1,,,,
6029,22 100208,1,,,,
6030,22 101944,1,,,,
6031,22 101970,1,,,,
6032,220 103691,1,,,,
6033,221 103698,1,,,,
6034,221 103699,1,,,,
6035,222 103649,1,,,,
6036,222 103654,1,,,,
6037,222 103695,1,,,,
6038,223 103649,1,,,,
6039,223 103698,1,,,,
6040,224 103652,1,,,,
6041,225 103652,1,,,,
6042,225 103688,1,,,,
6043,225 103695,1,,,,
6044,226 103684,1,,,,
6045,227 103601,1,,,,
6046,227 103602,1,,,,
6047,228 103600,1,,,,
6048,228 103619,1,,,,
6049,228 103873,1,,,,
6050,229 103602,1,,,,
6051,229 103916,1,,,,
6052,23 100207,1,,,,
6053,23 100265,1,,,,
6054,23 101892,1,,,,
6055,230 103600,1,,,,
6056,230 103899,1,,,,
6057,230 103902,1,,,,
6058,231 103598,1,,,,
6059,231 103618,1,,,,
6060,231 103710,1,,,,
6061,232 103599,1,,,,
6062,233 103598,1,,,,
6063,233 103767,1,,,,
6064,233 103779,1,,,,
6065,233 103780,1,,,,
6066,234 103760,1,,,,
6067,234 103767,1,,,,
6068,235 103651,1,,,,
6069,235 103916,1,,,,
6070,236 100717,1,,,,
6071,236 103896,1,,,,
6072,236 103921,1,,,,
6073,237 103653,1,,,,
6074,237 103658,1,,,,
6075,238 103596,1,,,,
6076,238 103913,1,,,,
6077,239 103653,1,,,,
6078,239 103902,1,,,,
6079,24 101783,1,,,,
6080,24 101786,1,,,,
6081,24 101909,1,,,,
6082,240 103763,1,,,,
6083,240 103765,1,,,,
6084,240 103771,1,,,,
6085,241 103659,1,,,,
6086,241 103670,1,,,,
6087,241 103674,1,,,,
6088,242 103671,1,,,,
6089,242 103674,1,,,,
6090,242 103682,1,,,,
6091,243 103678,1,,,,
6092,243 103729,1,,,,
6093,244 103613,1,,,,
6094,244 103671,1,,,,
6095,244 103748,1,,,,
6096,245 103574,1,,,,
6097,245 103727,1,,,,
6098,245 103729,1,,,,
6099,245 103773,1,,,,
6100,246 103758,1,,,,
6101,247 103727,1,,,,
6102,247 103759,1,,,,
6103,248 103758,1,,,,
6104,249 103759,1,,,,
6105,249 104426,1,,,,
6106,25 101906,1,,,,
6107,25 101922,1,,,,
6108,250 100685,1,,,,
6109,250 103759,1,,,,
6110,250 104426,1,,,,
6111,251 100687,1,,,,
6112,251 103679,1,,,,
6113,252 103680,1,,,,
6114,252 103694,1,,,,
6115,253 103680,1,,,,
6116,253 103687,1,,,,
6117,253 103689,1,,,,
6118,254 103687,1,,,,
6119,254 103693,1,,,,
6120,254 103694,1,,,,
6121,254 103700,1,,,,
6122,255 103679,1,,,,
6123,255 103692,1,,,,
6124,256 100700,1,,,,
6125,256 103692,1,,,,
6126,256 103693,1,,,,
6127,256 103743,1,,,,
6128,257 103867,1,,,,
6129,258 103778,1,,,,
6130,258 103851,1,,,,
6131,258 103867,1,,,,
6132,258 103898,1,,,,
6133,259 103745,1,,,,
6134,259 103826,1,,,,
6135,259 103851,1,,,,
6136,259 103869,1,,,,
6137,26 101919,1,,,,
6138,26 101922,1,,,,
6139,260 103744,1,,,,
6140,260 103822,1,,,,
6141,260 103826,1,,,,
6142,260 103868,1,,,,
6143,261 103909,1,,,,
6144,261 103910,1,,,,
6145,262 100695,1,,,,
6146,262 100697,1,,,,
6147,262 100719,1,,,,
6148,262 103910,1,,,,
6149,262 103911,1,,,,
6150,263 103813,1,,,,
6151,264 103829,1,,,,
6152,265 100767,1,,,,
6153,265 100768,1,,,,
6154,265 103829,1,,,,
6155,265 103911,1,,,,
6156,266 103919,1,,,,
6157,267 103963,1,,,,
6158,267 103967,1,,,,
6159,268 103945,1,,,,
6160,269 103965,1,,,,
6161,269 103968,1,,,,
6162,27 100131,1,,,,
6163,27 101917,1,,,,
6164,27 101926,1,,,,
6165,270 103946,1,,,,
6166,271 103966,1,,,,
6167,271 103969,1,,,,
6168,272 103823,1,,,,
6169,273 100683,1,,,,
6170,273 103974,1,,,,
6171,274 100769,1,,,,
6172,274 103807,1,,,,
6173,274 103977,1,,,,
6174,275 103832,1,,,,
6175,275 103999,1,,,,
6176,276 103808,1,,,,
6177,276 104003,1,,,,
6178,277 103808,1,,,,
6179,278 100689,1,,,,
6180,279 100683,1,,,,
6181,279 100686,1,,,,
6182,279 104074,1,,,,
6183,28 101924,1,,,,
6184,28 101929,1,,,,
6185,280 100684,1,,,,
6186,280 103805,1,,,,
6187,281 100685,1,,,,
6188,281 103827,1,,,,
6189,282 103827,1,,,,
6190,283 103732,1,,,,
6191,283 103740,1,,,,
6192,284 103732,1,,,,
6193,284 103783,1,,,,
6194,284 103784,1,,,,
6195,285 103724,1,,,,
6196,285 103838,1,,,,
6197,286 103791,1,,,,
6198,286 103792,1,,,,
6199,286 103795,1,,,,
6200,287 103791,1,,,,
6201,288 103837,1,,,,
6202,289 103723,1,,,,
6203,29 100268,1,,,,
6204,29 101906,1,,,,
6205,29 101928,1,,,,
6206,290 103788,1,,,,
6207,290 103789,1,,,,
6208,290 103790,1,,,,
6209,291 103834,1,,,,
6210,291 103923,1,,,,
6211,292 103928,1,,,,
6212,293 103607,1,,,,
6213,294 100701,1,,,,
6214,294 103879,1,,,,
6215,295 103964,1,,,,
6216,296 103973,1,,,,
6217,297 103578,1,,,,
6218,298 103579,1,,,,
6219,298 103582,1,,,,
6220,299 104050,1,,,,
6221,299 104055,1,,,,
6222,3 101995,1,,,,
6223,3 101996,1,,,,
6224,30 100751,1,,,,
6225,30 101775,1,,,,
6226,30 101781,1,,,,
6227,300 103833,1,,,,
6228,301 104058,1,,,,
6229,301 104059,1,,,,
6230,302 103850,1,,,,
6231,303 101915,1,,,,
6232,303 104012,1,,,,
6233,304 104010,1,,,,
6234,304 104021,1,,,,
6235,304 104075,1,,,,
6236,304 104082,1,,,,
6237,305 104015,1,,,,
6238,305 104024,1,,,,
6239,305 104055,1,,,,
6240,306 104077,1,,,,
6241,306 104083,1,,,,
6242,307 103550,1,,,,
6243,307 103558,1,,,,
6244,308 103979,1,,,,
6245,308 103980,1,,,,
6246,308 104081,1,,,,
6247,309 103551,1,,,,
6248,309 103924,1,,,,
6249,309 103980,1,,,,
6250,309 104285,1,,,,
6251,31 101781,1,,,,
6252,31 101907,1,,,,
6253,310 103975,1,,,,
6254,310 103976,1,,,,
6255,310 104075,1,,,,
6256,311 103546,1,,,,
6257,311 104073,1,,,,
6258,312 103976,1,,,,
6259,312 104279,1,,,,
6260,313 103547,1,,,,
6261,313 104247,1,,,,
6262,314 104264,1,,,,
6263,314 104266,1,,,,
6264,315 103552,1,,,,
6265,316 104306,1,,,,
6266,317 104302,1,,,,
6267,318 104310,1,,,,
6268,319 104298,1,,,,
6269,32 101908,1,,,,
6270,32 101912,1,,,,
6271,320 103852,1,,,,
6272,320 104193,1,,,,
6273,320 104301,1,,,,
6274,321 104282,1,,,,
6275,322 103924,1,,,,
6276,322 104171,1,,,,
6277,323 104171,1,,,,
6278,323 104191,1,,,,
6279,323 104193,1,,,,
6280,323 104359,1,,,,
6281,324 103545,1,,,,
6282,324 103568,1,,,,
6283,325 103553,1,,,,
6284,325 103568,1,,,,
6285,325 104385,1,,,,
6286,326 103556,1,,,,
6287,326 104385,1,,,,
6288,326 104393,1,,,,
6289,327 103555,1,,,,
6290,327 103556,1,,,,
6291,328 103925,1,,,,
6292,328 103926,1,,,,
6293,329 103554,1,,,,
6294,329 103925,1,,,,
6295,33 100133,1,,,,
6296,33 101915,1,,,,
6297,33 101916,1,,,,
6298,33 101918,1,,,,
6299,330 100754,1,,,,
6300,330 100758,1,,,,
6301,330 103938,1,,,,
6302,331 100754,1,,,,
6303,331 100755,1,,,,
6304,331 103926,1,,,,
6305,332 103529,1,,,,
6306,333 103533,1,,,,
6307,333 104394,1,,,,
6308,334 100757,1,,,,
6309,335 100753,1,,,,
6310,335 103533,1,,,,
6311,335 104409,1,,,,
6312,336 100758,1,,,,
6313,336 103943,1,,,,
6314,336 104410,1,,,,
6315,337 103944,1,,,,
6316,337 103947,1,,,,
6317,338 104011,1,,,,
6318,338 104016,1,,,,
6319,338 104018,1,,,,
6320,339 103555,1,,,,
6321,339 104337,1,,,,
6322,339 104359,1,,,,
6323,34 100144,1,,,,
6324,34 100212,1,,,,
6325,340 104401,1,,,,
6326,341 103504,1,,,,
6327,341 104338,1,,,,
6328,341 104340,1,,,,
6329,342 103504,1,,,,
6330,342 104396,1,,,,
6331,343 103506,1,,,,
6332,343 104321,1,,,,
6333,343 104329,1,,,,
6334,344 104220,1,,,,
6335,344 104224,1,,,,
6336,345 104051,1,,,,
6337,345 104224,1,,,,
6338,345 104231,1,,,,
6339,346 104051,1,,,,
6340,346 104194,1,,,,
6341,346 104326,1,,,,
6342,347 104182,1,,,,
6343,347 104194,1,,,,
6344,347 104228,1,,,,
6345,347 104264,1,,,,
6346,348 104182,1,,,,
6347,348 104318,1,,,,
6348,348 104319,1,,,,
6349,349 103508,1,,,,
6350,349 103993,1,,,,
6351,349 104320,1,,,,
6352,35 100096,1,,,,
6353,35 101952,1,,,,
6354,350 103992,1,,,,
6355,350 103993,1,,,,
6356,351 103518,1,,,,
6357,351 103992,1,,,,
6358,352 104005,1,,,,
6359,352 104052,1,,,,
6360,353 104053,1,,,,
6361,353 104168,1,,,,
6362,354 103988,1,,,,
6363,354 104052,1,,,,
6364,354 104168,1,,,,
6365,355 103986,1,,,,
6366,355 104057,1,,,,
6367,355 104231,1,,,,
6368,356 100157,1,,,,
6369,356 103986,1,,,,
6370,356 104140,1,,,,
6371,357 104061,1,,,,
6372,357 104143,1,,,,
6373,358 103518,1,,,,
6374,358 104004,1,,,,
6375,359 103535,1,,,,
6376,359 104159,1,,,,
6377,36 101935,1,,,,
6378,36 101948,1,,,,
6379,360 104111,1,,,,
6380,360 104165,1,,,,
6381,361 103510,1,,,,
6382,361 104106,1,,,,
6383,361 104159,1,,,,
6384,362 104094,1,,,,
6385,362 104106,1,,,,
6386,362 104162,1,,,,
6387,363 104164,1,,,,
6388,363 104165,1,,,,
6389,364 104089,1,,,,
6390,364 104091,1,,,,
6391,364 104094,1,,,,
6392,365 100661,1,,,,
6393,365 103502,1,,,,
6394,365 103503,1,,,,
6395,365 104088,1,,,,
6396,366 104128,1,,,,
6397,366 104133,1,,,,
6398,367 103415,1,,,,
6399,367 104112,1,,,,
6400,367 104133,1,,,,
6401,368 103563,1,,,,
6402,368 103583,1,,,,
6403,368 104125,1,,,,
6404,369 104102,1,,,,
6405,369 104104,1,,,,
6406,37 100213,1,,,,
6407,37 101947,1,,,,
6408,370 104102,1,,,,
6409,370 104108,1,,,,
6410,370 104118,1,,,,
6411,371 104086,1,,,,
6412,371 104089,1,,,,
6413,371 104108,1,,,,
6414,372 104062,1,,,,
6415,372 104149,1,,,,
6416,372 104151,1,,,,
6417,373 104063,1,,,,
6418,374 104394,1,,,,
6419,375 104400,1,,,,
6420,376 104411,1,,,,
6421,377 104429,1,,,,
6422,378 100190,1,,,,
6423,378 100191,1,,,,
6424,378 104057,1,,,,
6425,379 100774,1,,,,
6426,379 100776,1,,,,
6427,379 100778,1,,,,
6428,38 101949,1,,,,
6429,38 101951,1,,,,
6430,38 101964,1,,,,
6431,380 100777,1,,,,
6432,381 101750,1,,,,
6433,382 101792,1,,,,
6434,383 101798,1,,,,
6435,384 101745,1,,,,
6436,384 101865,1,,,,
6437,385 101898,1,,,,
6438,385 101900,1,,,,
6439,386 100538,1,,,,
6440,386 100542,1,,,,
6441,387 100495,1,,,,
6442,387 100671,1,,,,
6443,388 100494,1,,,,
6444,388 100524,1,,,,
6445,389 100203,1,,,,
6446,39 100214,1,,,,
6447,39 100220,1,,,,
6448,390 100104,1,,,,
6449,391 100105,1,,,,
6450,392 100161,1,,,,
6451,393 100200,1,,,,
6452,393 100545,1,,,,
6453,393 100546,1,,,,
6454,393 100553,1,,,,
6455,394 100565,1,,,,
6456,394 101837,1,,,,
6457,395 100737,1,,,,
6458,4 100020,1,,,,
6459,4 100021,1,,,,
6460,40 101962,1,,,,
6461,41 100175,1,,,,
6462,41 100744,1,,,,
6463,42 100102,1,,,,
6464,43 101927,1,,,,
6465,43 101934,1,,,,
6466,44 100183,1,,,,
6467,44 100185,1,,,,
6468,440 100186,1,,,,
6469,441 100631,1,,,,
6470,442 100674,1,,,,
6471,443 100629,1,,,,
6472,444 102540,1,,,,
6473,444 102541,1,,,,
6474,445 100538,1,,,,
6475,446 100537,1,,,,
6476,447 100533,1,,,,
6477,448 100760,1,,,,
6478,449 100763,1,,,,
6479,45 100125,1,,,,
6480,45 100166,1,,,,
6481,45 100182,1,,,,
6482,450 100764,1,,,,
6483,451 103672,1,,,,
6484,452 103572,1,,,,
6485,453 103577,1,,,,
6486,454 103681,1,,,,
6487,455 103576,1,,,,
6488,456 103575,1,,,,
6489,457 100765,1,,,,
6490,458 103716,1,,,,
6491,459 103638,1,,,,
6492,46 100125,1,,,,
6493,460 103630,1,,,,
6494,461 103830,1,,,,
6495,462 103796,1,,,,
6496,463 103800,1,,,,
6497,464 103929,1,,,,
6498,465 103970,1,,,,
6499,466 103586,1,,,,
6500,467 104381,1,,,,
6501,468 104380,1,,,,
6502,469 104387,1,,,,
6503,47 100126,1,,,,
6504,47 100568,1,,,,
6505,470 103512,1,,,,
6506,471 103513,1,,,,
6507,472 104412,1,,,,
6508,473 104436,1,,,,
6509,474 104430,1,,,,
6510,475 104415,1,,,,
6511,476 104417,1,,,,
6512,477 104420,1,,,,
6513,478 104422,1,,,,
6514,479 104423,1,,,,
6515,48 100198,1,,,,
6516,480 103584,1,,,,
6517,481 103585,1,,,,
6518,482 100512,1,,,,
6519,483 102546,1,,,,
6520,484 103865,1,,,,
6521,485 103835,1,,,,
6522,486 103948,1,,,,
6523,487 103560,1,,,,
6524,488 104389,1,,,,
6525,489 104414,1,,,,
6526,49 100196,1,,,,
6527,490 104421,1,,,,
6528,491 103511,1,,,,
6529,492 103525,1,,,,
6530,492 103530,1,,,,
6531,493 104307,1,,,,
6532,5 100004,1,,,,
6533,5 100007,1,,,,
6534,5 100008,1,,,,
6535,5 100017,1,,,,
6536,50 100194,1,,,,
6537,51 100155,1,,,,
6538,52 100128,1,,,,
6539,52 100152,1,,,,
6540,53 100094,1,,,,
6541,53 100095,1,,,,
6542,54 100089,1,,,,
6543,54 101957,1,,,,
6544,55 100087,1,,,,
6545,55 100099,1,,,,
6546,55 100258,1,,,,
6547,56 100084,1,,,,
6548,57 100103,1,,,,
6549,57 100106,1,,,,
6550,58 100104,1,,,,
6551,58 100110,1,,,,
6552,59 100106,1,,,,
6553,59 100218,1,,,,
6554,59 100223,1,,,,
6555,6 100002,1,,,,
6556,6 100008,1,,,,
6557,6 100009,1,,,,
6558,6 100014,1,,,,
6559,60 100085,1,,,,
6560,61 100110,1,,,,
6561,62 100599,1,,,,
6562,63 100238,1,,,,
6563,63 100242,1,,,,
6564,63 100243,1,,,,
6565,64 100161,1,,,,
6566,65 100117,1,,,,
6567,65 100655,1,,,,
6568,66 100239,1,,,,
6569,66 102554,1,,,,
6570,67 100199,1,,,,
6571,67 100645,1,,,,
6572,68 100154,1,,,,
6573,68 100652,1,,,,
6574,68 100654,1,,,,
6575,69 100646,1,,,,
6576,69 100648,1,,,,
6577,7 100014,1,,,,
6578,7 100022,1,,,,
6579,7 100023,1,,,,
6580,7 100030,1,,,,
6581,70 100663,1,,,,
6582,71 100157,1,,,,
6583,71 100160,1,,,,
6584,72 100657,1,,,,
6585,72 100699,1,,,,
6586,73 100662,1,,,,
6587,73 100665,1,,,,
6588,73 103415,1,,,,
6589,73 103978,1,,,,
6590,74 100057,1,,,,
6591,74 100062,1,,,,
6592,75 100060,1,,,,
6593,75 100061,1,,,,
6594,76 100070,1,,,,
6595,76 100072,1,,,,
6596,76 100073,1,,,,
6597,76 100080,1,,,,
6598,77 100206,1,,,,
6599,77 100575,1,,,,
6600,77 100580,1,,,,
6601,78 100205,1,,,,
6602,78 100259,1,,,,
6603,78 100571,1,,,,
6604,79 100202,1,,,,
6605,79 100597,1,,,,
6606,8 100017,1,,,,
6607,8 100021,1,,,,
6608,8 100022,1,,,,
6609,8 100032,1,,,,
6610,80 100201,1,,,,
6611,80 100256,1,,,,
6612,80 100585,1,,,,
6613,81 100257,1,,,,
6614,81 100604,1,,,,
6615,81 100675,1,,,,
6616,82 100610,1,,,,
6617,82 100613,1,,,,
6618,82 100675,1,,,,
6619,83 100603,1,,,,
6620,84 100615,1,,,,
6621,85 100619,1,,,,
6622,85 100621,1,,,,
6623,86 100620,1,,,,
6624,86 100673,1,,,,
6625,87 100639,1,,,,
6626,87 100672,1,,,,
6627,88 100638,1,,,,
6628,88 100666,1,,,,
6629,89 100627,1,,,,
6630,89 100630,1,,,,
6631,9 100035,1,,,,
6632,9 100100,1,,,,
6633,90 100644,1,,,,
6634,91 100670,1,,,,
6635,91 103983,1,,,,
6636,92 100055,1,,,,
6637,92 100062,1,,,,
6638,92 100063,1,,,,
6639,93 100073,1,,,,
6640,93 100074,1,,,,
6641,94 100074,1,,,,
6642,94 100075,1,,,,
6643,94 101839,1,,,,
6644,94 101840,1,,,,
6645,95 100570,1,,,,
6646,95 101836,1,,,,
6647,96 100573,1,,,,
6648,96 101839,1,,,,
6649,97 100078,1,,,,
6650,97 100574,1,,,,
6651,97 100575,1,,,,
6652,97 100578,1,,,,
6653,98 100586,1,,,,
6654,98 100587,1,,,,
6655,98 100590,1,,,,
6656,99 100562,1,,,,
6657,99 100605,1,,,,
6658,99 100607,1,,,,
