link_geom_id,name,geometry,length,row_width,jurisdiction,facility_type
2922,Concord Avenue,"LINESTRING (323867.6272729469 4694888.620686868, 323894.969516731 4694871.398318497, 323934.5237247017 4694846.490629246)",79.05742871695378,14.6,,tertiary
2923,Holworthy Street,"LINESTRING (322865.4854192574 4694202.576373536, 322860.5161222051 4694172.256783731, 322860.2228795764 4694163.930605377, 322860.532026664 4694153.366877082, 322865.4692665259 4694140.130306599, 322869.4198229045 4694133.474495227, 322890.2017087751 4694118.058887369, 322903.5443000399 4694108.165198009, 322908.6475282145 4694101.480228492, 322910.7897044088 4694094.981343074, 322915.5176531854 4694068.916371882)",155.72017001133094,12.2,,residential
2924,Fountain Terrace,"LINESTRING (322958.6961239786 4694142.214628158, 322954.8801246783 4694130.755292568, 322951.1789773466 4694118.626363658, 322940.1898972087 4694090.014716142, 322934.454069877 4694078.870661356, 322931.0693509328 4694075.989580957, 322922.3294429531 4694071.144001944, 322915.5176531854 4694068.916371882)",89.5469646997359,30.5,,residential
2925,Huron Avenue,"LINESTRING (322865.4854192574 4694202.576373536, 322893.6068155253 4694193.975123107, 322916.6331280106 4694182.613998846, 322924.5255300386 4694174.813946596, 322935.1985057929 4694164.254540513, 322958.6961239786 4694142.214628158)",113.41055588056656,21.3,,tertiary
2926,Huron Avenue,"LINESTRING (322992.2181625764 4694116.854357214, 322979.4584921881 4694126.021985908, 322966.2748755476 4694135.689274129, 322958.6961239786 4694142.214628158)",42.06071061094219,21.3,,tertiary
2927,Huron Avenue,"LINESTRING (322865.4854192574 4694202.576373536, 322831.0238141707 4694207.071525834, 322818.672092977 4694210.540059904, 322807.899251376 4694214.546415534, 322802.1032939179 4694217.29333254)",65.49066628781084,21.3,,tertiary
2928,Memorial Drive,"LINESTRING (327324.9376840963 4691438.600613238, 327150.6079177839 4691364.825464414)",189.29775489067262,30.5,,primary
2929,Fowler Street,"LINESTRING (327121.5308146224 4691433.465276048, 327146.8075180796 4691373.785911555, 327150.6079177839 4691364.825464414)",74.54462976363239,,,residential
2930,Alewife Brook Parkway,"LINESTRING (323820.4277859828 4695874.825258265, 323819.0509661308 4695911.37209116, 323817.5020856202 4695926.711555995, 323817.0264484328 4695931.36811819, 323814.2954643096 4695949.148555847, 323811.5781736107 4695965.184157084, 323805.0095422829 4695996.372812395, 323799.7373554662 4696014.950665807, 323794.7881716853 4696030.331403908, 323780.8732985614 4696072.627805506)",202.79238112704186,18.3,,trunk
2931,Alewife Brook Parkway,"LINESTRING (323768.9947061446 4696096.050146349, 323772.1571632417 4696090.492484511, 323776.4015895567 4696083.09638546, 323780.8732985614 4696072.627805506)",26.305526155586897,18.3,,trunk
2932,Monsignor O'Brien Highway,"LINESTRING (329129.2212727154 4692963.486940084, 329162.966491992 4692939.118960207, 329173.4086724893 4692931.830821536, 329190.5954197349 4692920.022582514, 329238.4608341998 4692887.132702122)",133.28630743394564,30.5,,trunk
2933,Allston Court,"LINESTRING (326262.5244283075 4691847.064931122, 326241.8726403952 4691821.799728356)",32.63168421563556,3.7,,residential
2934,Allston Street,"LINESTRING (326262.5244283075 4691847.064931122, 326302.158463195 4691817.714591711, 326334.5300532517 4691790.57800883)",91.55948567999967,11.6,,residential
2935,Pearl Street,"LINESTRING (326384.5634098867 4691850.892460025, 326334.5300532517 4691790.57800883)",78.36561617930879,12.2,,tertiary
2936,Hancock Park,"LINESTRING (326557.7360971693 4693082.599985356, 326587.8800657696 4693068.852817058)",33.13070296844657,7.3,,residential
2937,Francis Avenue,"LINESTRING (326159.9636332893 4694260.033651389, 326182.378116186 4694276.921151808, 326203.362591584 4694292.62202151, 326213.6386114123 4694305.033435431)",70.38561448495716,12.2,,residential
2938,Bryant Street,"LINESTRING (326191.3641016617 4694084.918839216, 326140.4821631697 4694086.072247915, 326103.1955115666 4694087.332468505)",88.20295183853261,12.2,,residential
2939,Francis Avenue,"LINESTRING (326156.5621097085 4693813.570883349, 326114.3067892457 4694033.578098618, 326103.1955115666 4694087.332468505)",278.9190519955699,12.2,,residential
2941,Binney Street,"LINESTRING (328940.4530244509 4692399.075813965, 328935.2971416019 4692402.535112546, 328931.038947975 4692404.628051664, 328928.8140225733 4692405.293538229, 328926.6464694248 4692405.946512166, 328888.0914409613 4692413.633407276, 328872.7252292905 4692416.697972816)",70.52236067783625,14.9,,secondary
2942,First Street,"LINESTRING (328887.7642663736 4692492.251143968, 328874.9132764958 4692427.66650023, 328872.7252292905 4692416.697972816)",77.035410567081,14.3,,tertiary
2943,First Street,"LINESTRING (328870.49826388 4692405.485957397, 328868.850274368 4692397.059736119, 328861.4186714602 4692359.008795769, 328859.8716603735 4692351.680087656, 328857.7601503226 4692343.84297091)",62.96252183394553,14.3,,tertiary
2944,Linskey Way,"LINESTRING (328722.6625929363 4692370.169793191, 328857.7601503226 4692343.84297091)",137.63884474647753,9.1,,residential
2945,Binney Street,"LINESTRING (328870.49826388 4692405.485957397, 328885.8777112804 4692402.287733694, 328921.6205814275 4692394.836236811, 328923.0776843798 4692394.445068513, 328925.394009669 4692393.810678792, 328929.4319494449 4692392.145335116, 328933.6094313244 4692390.121033796)",65.14010834523035,14.9,,secondary
2947,Second Street,"LINESTRING (328736.8074046179 4692443.455760485, 328750.4369657923 4692519.265428533)",77.02513036182309,16.8; 15.2,,residential
2948,Rogers Street,"LINESTRING (328887.7642663736 4692492.251143968, 328750.4369657923 4692519.265428533)",139.95913351946112,9.1,,residential
2949,Second Street,"LINESTRING (328766.3360176582 4692593.886270037, 328760.8256220778 4692568.032640016, 328750.4369657923 4692519.265428533)",76.29580494590647,16.8; 15.2,,residential
2951,Binney Street,"LINESTRING (328523.6173932257 4692473.842497281, 328537.1889463546 4692471.187782808, 328697.7778623239 4692439.822185709, 328708.5614093893 4692437.713824384, 328725.0197517278 4692434.499943866, 328734.7127132509 4692432.607200119)",215.0850626595746,14.9,,secondary
2952,Second Street,"LINESTRING (328722.6625929363 4692370.169793191, 328734.7127132509 4692432.607200119)",63.58958392226727,16.8; 15.2,,residential
2953,Binney Street,"LINESTRING (328736.8074046179 4692443.455760485, 328726.5088934368 4692445.518875071, 328612.2744742748 4692468.404104982, 328541.2595732564 4692482.632324471, 328530.5101597743 4692484.784557177)",210.3963466905257,14.9,,secondary
2955,Third Street,"LINESTRING (328562.8523421828 4692556.157784098, 328533.8112132722 4692492.059123636, 328530.5101597743 4692484.784557177)",78.35913781770091,18.6,,tertiary
2956,Aberdeen Avenue,"LINESTRING (323283.0623364363 4693855.415247885, 323231.7554359096 4694027.649887697)",179.71413186757098,30.5,,secondary
2957,Washington Street,"LINESTRING (327384.784640304 4692415.351335246, 327317.6857522461 4692437.306533938, 327316.0511268085 4692437.84686524, 327314.0884805904 4692438.45084615)",74.37460837615946,9.8,,residential
2958,Cherry Street,"LINESTRING (327296.5105517561 4692373.240510819, 327314.0884805904 4692438.45084615)",67.53792576002547,9.8,,residential
2959,Windsor Street,"LINESTRING (327384.784640304 4692415.351335246, 327366.1003841491 4692353.701459921, 327361.6507388249 4692339.333529036, 327359.3113496561 4692331.34683975, 327357.2566166788 4692323.208685542, 327354.4676887919 4692308.02201841)",111.61659899325136,15.2,,tertiary
2960,Windsor Street,"LINESTRING (327342.8835831482 4692232.586014435, 327344.2253651449 4692242.886185102, 327352.9532670113 4692297.737215902, 327353.6368176996 4692302.064772386, 327354.4676887919 4692308.02201841)",76.32439822873205,15.2,,tertiary
2961,School Street,"LINESTRING (327283.0209899609 4692314.440389116, 327344.256071441 4692308.929481763, 327354.4676887919 4692308.02201841)",71.73442025058478,9.8,,residential
2962,First Street,"LINESTRING (328977.133945463 4692941.436341129, 328975.443904484 4692932.966684607, 328963.6080967637 4692873.457014332, 328962.2085750035 4692866.424678568)",76.48213145380569,14.3,,tertiary
2963,First Street,"LINESTRING (328947.0104931141 4692790.041952994, 328960.8841531858 4692859.768278567, 328962.2085750035 4692866.424678568)",77.88005174141531,14.3,,tertiary
2964,Thorndike Street,"LINESTRING (328825.4373144495 4692893.979845278, 328962.2085750035 4692866.424678568)",139.51940698685357,14.0,,residential
2966,Putnam Avenue,"LINESTRING (325970.7815737706 4692769.25002601, 325968.4860484378 4692709.084556403, 325966.2467361216 4692648.52880281, 325965.2263813238 4692629.69852033, 325964.9054105005 4692621.762015186)",147.60728853809957,12.2,,tertiary
2967,Magee Street,"LINESTRING (326126.6559392632 4692498.940784077, 326120.4809630788 4692568.116706717, 326119.1680044634 4692578.282704576, 326118.4572581604 4692581.844823589, 326117.2113462417 4692586.086909556, 326114.7275239061 4692590.581978074, 326111.3759042812 4692593.976383845, 326107.2669346376 4692597.067387002, 326103.1811625373 4692599.10225625, 326098.6193963982 4692600.882288648, 326028.6226300944 4692618.433249842, 326023.3669304349 4692619.808360027, 326017.4339673017 4692620.455864053, 326013.481356105 4692620.554134149, 325964.9054105005 4692621.762015186)",248.37311089629378,12.2,,residential
2968,Peabody Terrace,"LINESTRING (325963.9115908188 4692602.342181413, 325924.5546867824 4692604.832190154, 325921.9455866045 4692604.285977225, 325919.6625042799 4692603.264985999, 325918.0057534864 4692601.917302031)",46.737900065324226,,,residential
2969,"['Banks Street', 'Peabody Terrace']","LINESTRING (325856.6097489994 4692552.177865687, 325865.3083345743 4692587.172739232, 325866.1526232054 4692593.618436901, 325866.7505824344 4692604.403624047, 325918.0057534864 4692601.917302031)",104.67771120954612,12.2,,residential
2970,Elmer Street,"LINESTRING (325894.8961620356 4692484.124855673, 325904.32697546 4692522.723793773, 325912.8130131338 4692563.757368831, 325914.4999426617 4692571.948784812, 325915.8870393421 4692581.33655542, 325916.9962084828 4692589.820123618, 325918.0057534864 4692601.917302031)",120.18422763537214,8.2,,residential
2971,Putnam Avenue,"LINESTRING (325963.9115908188 4692602.342181413, 325963.5895001187 4692577.794504326, 325962.9704485056 4692571.78764525, 325961.5753538617 4692565.388972559, 325953.3767682828 4692531.92602327)",71.59011622154787,12.2,,tertiary
2972,Putnam Avenue,"LINESTRING (325940.5920579959 4692479.721488278, 325953.3767682828 4692531.92602327)",53.74720728386595,12.2,,tertiary
2973,Callender Street,"LINESTRING (326019.5574063597 4692515.958116843, 325990.5786570557 4692522.945306065, 325953.3767682828 4692531.92602327)",68.07973984938081,12.2,,residential
2975,Land Boulevard,"LINESTRING (328991.634729511 4692470.768097048, 328987.1700787016 4692463.399554347, 328979.1658138045 4692451.450930654, 328973.029146489 4692442.423286644, 328946.7809816343 4692407.498768405, 328940.4530244509 4692399.075813965)",88.13704144739225,18.9,,primary
2976,Land Boulevard,"LINESTRING (328953.2712689051 4692389.862675569, 328958.1520857206 4692396.387710791, 328964.2761470296 4692404.560112292, 328979.335581525 4692424.680602583, 328994.86303614 4692445.411895956, 329073.5898886431 4692550.553286136, 329113.161253797 4692603.408078187)",266.7704023510371,18.9,,primary
2978,Putnam Avenue,"LINESTRING (325953.3767682828 4692531.92602327, 325940.5920579959 4692479.721488278)",53.74720728386595,12.2,,tertiary
2979,Putnam Avenue,"LINESTRING (325932.9788851573 4692410.832697589, 325932.3228942495 4692416.593488424, 325931.0320307963 4692427.970100148, 325931.0065652576 4692435.559662936, 325931.740637076 4692443.208112285, 325933.0701723701 4692449.619522267, 325940.5920579959 4692479.721488278)",70.09616722212782,12.2,,tertiary
2980,Hingham Street,"LINESTRING (325894.8961620356 4692484.124855673, 325940.5920579959 4692479.721488278)",45.90756530271327,13.4,,residential
2981,Callender Street,"LINESTRING (325953.3767682828 4692531.92602327, 325990.5786570557 4692522.945306065, 326019.5574063597 4692515.958116843)",68.07973984938081,12.2,,residential
2982,Hews Street,"LINESTRING (325997.0561798561 4692416.605949412, 325998.5066956597 4692422.914360077, 326019.5574063597 4692515.958116843)",101.86837564992535,12.2,,residential
2983,Callender Street,"LINESTRING (326073.6670843856 4692502.979739529, 326019.5574063597 4692515.958116843)",55.64436659521585,12.2,,residential
2984,Putnam Avenue,"LINESTRING (325953.3767682828 4692531.92602327, 325961.5753538617 4692565.388972559, 325962.9704485056 4692571.78764525, 325963.5895001187 4692577.794504326, 325963.9115908188 4692602.342181413)",71.59011622154787,12.2,,tertiary
2987,Aberdeen Avenue,"LINESTRING (323272.0110227837 4693852.016553137, 323310.6693363981 4693723.303056555, 323311.8119142016 4693718.307391669, 323312.8162481829 4693711.426276592, 323314.0959937654 4693706.31603373, 323324.1321738161 4693671.794934222)",187.6906930311163,30.5,,secondary
2988,Mount Auburn Street,"LINESTRING (323150.561763035 4693644.212974798, 323187.2030741563 4693651.1981412, 323203.701481718 4693653.981268756, 323214.5938143245 4693655.639396497, 323281.6514506089 4693665.523254048, 323324.1321738161 4693671.794934222)",175.77382547525835,18.3,,secondary
2989,Mount Auburn Street,"LINESTRING (323337.7278976627 4693674.15166513, 323358.9786620984 4693676.55958005, 323371.4374347791 4693677.611713004, 323382.5653931582 4693678.164118186, 323425.9489722058 4693679.41347626, 323503.0636853158 4693681.067595771)",165.56554623785246,18.3,,secondary
2990,Mount Auburn Street,"LINESTRING (323748.2875022083 4693643.773185694, 323642.5139432386 4693669.394985843, 323630.3349028616 4693672.246531343, 323618.2522672396 4693674.673434859, 323605.518750159 4693676.77231808, 323592.6060637282 4693678.953522683, 323580.7372963578 4693680.38618465, 323568.3970979641 4693681.419634625, 323556.122712263 4693681.795873891, 323542.7645344473 4693681.666124499, 323503.0636853158 4693681.067595771)",249.34850311851127,18.3,,secondary
2991,Blanchard Road,"LINESTRING (322440.4662344888 4695289.61471519, 322447.5139009879 4695326.470486127, 322451.33387258 4695348.452099917, 322451.7536130252 4695355.575045312, 322451.4072263854 4695366.26202397, 322449.8835768655 4695377.945600865, 322448.2522291079 4695387.009591577)",98.65464808485878,11.6,,tertiary
2992,Blanchard Road,"LINESTRING (322436.8815777864 4695430.966675703, 322448.2522291079 4695387.009591577)",45.403931067725644,11.6,,tertiary
2993,Massachusetts Avenue,"LINESTRING (326025.8295774859 4693033.360438756, 325994.7133954333 4693063.312126145)",43.18935474147579,18.9,,primary
2994,Putnam Avenue,"LINESTRING (325991.6933734016 4693032.320378567, 325994.7133954333 4693063.312126145)",31.138544458432296,12.2,,tertiary
2995,Concord Avenue,"LINESTRING (324854.8147941921 4694206.148137674, 324822.001544763 4694231.414734328, 324769.7916490249 4694271.612113807, 324744.3417426144 4694290.227856628)",138.83711515756724,15.2,,tertiary
2996,Buckingham Street,"LINESTRING (324657.1830826017 4694200.432836241, 324667.8647153728 4694246.321475957, 324668.8641650836 4694249.385368256, 324670.9243626797 4694252.700453721, 324673.51583181 4694255.191096444, 324676.5779994322 4694257.06993035, 324730.7236332895 4694279.013332488, 324734.2088659791 4694280.681585209, 324736.7263709485 4694282.851875022, 324740.3483485273 4694286.361181619, 324744.3417426144 4694290.227856628)",137.640992076876,11.6,,residential
2997,Concord Avenue,"LINESTRING (324670.7499409014 4694352.217779246, 324678.3035727451 4694345.628311714, 324690.1618733006 4694335.275332748, 324696.1361771326 4694330.092164199, 324711.930803423 4694316.396063057, 324744.3417426144 4694290.227856628)",96.2370828503975,15.2,,tertiary
