link_id,name,from_node_id,to_node_id,directed,geometry_id,geometry,parent_link_id,dir_flag,length,grade,facility_type,capacity,free_speed,lanes,bike_facility,ped_facility,parking,allowed_uses,jurisdiction,row_width
1150,Dickinson Street,324,341,1,689,,,1,97.79597839922103,,residential,,25 mph,1,,,,,,4.9
1151,Douglass Street,231,290,1,690,,,1,109.94972143286553,,residential,,25 mph,1,,,,,,10.7
1152,Bishop Allen Drive,290,244,1,691,,691,-1,93.36401556594711,,residential,,25 mph,2,,,,,,13.4
1153,Bishop Allen Drive,244,290,1,691,,,1,93.36401556594711,,residential,,25 mph,2,,,,,,13.4
1154,Bishop Allen Drive,290,272,1,692,,692,-1,96.20770004955563,,residential,,25 mph,2,,,,,,13.4
1155,Bishop Allen Drive,272,290,1,692,,,1,96.20770004955563,,residential,,25 mph,2,,,,,,13.4
1156,Massachusetts Avenue,240,231,1,693,,693,-1,20.81112284478023,,secondary,,,4,,,,,,25.6
1157,Massachusetts Avenue,231,240,1,693,,,1,20.81112284478023,,secondary,,,4,,,,,,25.6
1158,Massachusetts Avenue,240,235,1,694,,694,-1,73.80121708868029,,secondary,,,"['4', '3']",,,,,,25.6
1159,Massachusetts Avenue,235,240,1,694,,,1,73.80121708868029,,secondary,,,"['4', '3']",,,,,,25.6
1160,Brookline Street,422,240,1,695,,,1,81.55712858548677,,tertiary,,25 mph,"['1', '2']",,,,,,
1161,Chatham Street,560,704,1,696,,,1,49.156646782158184,,residential,,25 mph,2,,,,,,12.2
1162,Chatham Street,704,560,1,696,,696,-1,49.156646782158184,,residential,,25 mph,2,,,,,,12.2
1163,Chatham Street,704,719,1,697,,697,-1,62.99325996515298,,residential,,25 mph,2,,,,,,12.2
1164,Chatham Street,719,704,1,697,,,1,62.99325996515298,,residential,,25 mph,2,,,,,,12.2
1165,Montgomery Street,1444,1449,1,698,,,1,30.67362382197037,,residential,,,1,,,,,,12.2
1166,Olive Place,1450,1449,1,699,,,1,37.54546677304038,,residential,,,1,,,,,,4.9
1167,Olive Place,1449,1450,1,699,,699,-1,37.54546677304038,,residential,,,1,,,,,,4.9
1168,Frances Place,1444,1445,1,700,,,1,35.42378722746237,,residential,,,,,,,,,
1169,Frances Place,1445,1444,1,700,,700,-1,35.42378722746237,,residential,,,,,,,,,
1170,Holyoke Street,618,556,1,701,,,1,59.56589324300836,,residential,,25 mph,1,,,,,,10.4
1171,South Street,556,713,1,702,,702,-1,68.40823563695761,,residential,,25 mph,,,,,,,
1172,South Street,713,556,1,702,,,1,68.40823563695761,,residential,,25 mph,,,,,,,
1173,Winthrop Street,618,636,1,703,,,1,69.32573839948094,,residential,,25 mph,1,,,,,,9.1
1174,Dunster Street,713,636,1,704,,,1,62.64369819004245,,residential,,25 mph,1,,,,,,12.8
1175,Hubbard Park Road,1616,941,1,705,,,1,78.9836490406957,,residential,,25 mph,2,,,,,,11.6
1176,Hubbard Park Road,941,1616,1,705,,705,-1,78.9836490406957,,residential,,25 mph,2,,,,,,11.6
1177,,931,941,1,706,,,1,31.178009594159533,,residential,,,,,,,,,
1178,,941,931,1,706,,706,-1,31.178009594159533,,residential,,,,,,,,,
1179,Hubbard Park Road,937,941,1,707,,,1,170.65882136013823,,residential,,25 mph,2,,,,,,11.6
1180,Hubbard Park Road,941,937,1,707,,707,-1,170.65882136013823,,residential,,25 mph,2,,,,,,11.6
1181,Brattle Street,1607,1616,1,708,,708,-1,76.1243273435108,,tertiary,,,2,,,,,,16.2
1182,Brattle Street,1616,1607,1,708,,,1,76.1243273435108,,tertiary,,,2,,,,,,16.2
1183,Appleton Street,1607,996,1,709,,709,-1,101.53103852676509,,residential,,,2,,,,,,14.0
1184,Appleton Street,996,1607,1,709,,,1,101.53103852676509,,residential,,,2,,,,,,14.0
1185,Brattle Street,1598,1607,1,710,,,1,27.674930849982168,,tertiary,,,2,,,,,,16.2
1186,Brattle Street,1607,1598,1,710,,710,-1,27.674930849982168,,tertiary,,,2,,,,,,16.2
1187,Brattle Street,1612,1616,1,711,,711,-1,75.49068162839909,,tertiary,,,2,,,,,,16.2
1188,Brattle Street,1616,1612,1,711,,,1,75.49068162839909,,tertiary,,,2,,,,,,16.2
1189,Brattle Street,1612,1007,1,712,,712,-1,119.60162780050962,,tertiary,,,2,,,,,,16.2
1190,Brattle Street,1007,1612,1,712,,,1,119.60162780050962,,tertiary,,,2,,,,,,16.2
1191,Riedesel Avenue,1612,1062,1,713,,713,-1,123.61918415737337,,residential,,25 mph,2,,,,,,10.7
1192,Riedesel Avenue,1062,1612,1,713,,,1,123.61918415737337,,residential,,25 mph,2,,,,,,10.7
1193,Marcella Street,703,578,1,714,,,1,104.5767658939138,,residential,,25 mph,1,,,,,,12.2
1194,Cardinal Medeiros Avenue,578,735,1,715,,715,-1,101.0151992373563,,tertiary,,25 mph,2,,,,,,14.9
1195,Cardinal Medeiros Avenue,735,578,1,715,,,1,101.0151992373563,,tertiary,,25 mph,2,,,,,,14.9
1196,Cardinal Medeiros Avenue,627,578,1,716,,,1,109.53639670118568,,tertiary,,25 mph,2,,,,,,14.9
1197,Cardinal Medeiros Avenue,578,627,1,716,,716,-1,109.53639670118568,,tertiary,,25 mph,2,,,,,,14.9
1198,Berkshire Street,703,642,1,717,,,1,84.86590373173284,,residential,,25 mph,1,,,,,,12.8
1199,Cambridge Street,642,632,1,718,,718,-1,64.72885447879528,,tertiary,,25 mph,2,,,,,,21.3
1200,Cambridge Street,632,642,1,718,,,1,64.72885447879528,,tertiary,,25 mph,2,,,,,,21.3
1201,Cambridge Street,643,642,1,719,,,1,77.70604326592058,,tertiary,,25 mph,2,,,,,,21.3
1202,Cambridge Street,642,643,1,719,,719,-1,77.70604326592058,,tertiary,,25 mph,2,,,,,,21.3
1203,Cambridgepark Drive,1457,1452,1,720,,720,-1,166.22723831953385,,residential,,,2,,,,,,12.2
1204,Cambridgepark Drive,1452,1457,1,720,,,1,166.22723831953385,,residential,,,2,,,,,,12.2
1205,,1463,1457,1,721,,,1,98.28997081567464,,unclassified,,,,,,,,,
1206,,1457,1463,1,721,,721,-1,98.28997081567464,,unclassified,,,,,,,,,
1207,Cambridgepark Drive,1486,1457,1,722,,,1,350.9228803086897,,residential,,,2,,,,,,12.2
1208,Cambridgepark Drive,1457,1486,1,722,,722,-1,350.9228803086897,,residential,,,2,,,,,,12.2
1209,Cambridgepark Place,1462,1452,1,724,,,1,81.37384335435421,,residential,,,,,,,,,
1210,Cambridgepark Place,1452,1462,1,724,,724,-1,81.37384335435421,,residential,,,,,,,,,
1211,Sciarappa Street,552,739,1,726,,,1,78.4216592500437,,residential,,25 mph,2,,,,,,14.6
1212,Sciarappa Street,739,552,1,726,,726,-1,78.4216592500437,,residential,,25 mph,2,,,,,,14.6
1213,Otis Street,545,739,1,727,,,1,137.77851250925565,,residential,,25 mph,2,,,,,,14.0
1214,Otis Street,739,545,1,727,,727,-1,137.77851250925565,,residential,,25 mph,2,,,,,,14.0
1215,Sciarappa Street,739,499,1,728,,728,-1,77.02800233083578,,residential,,25 mph,2,,,,,,14.6
1216,Sciarappa Street,499,739,1,728,,,1,77.02800233083578,,residential,,25 mph,2,,,,,,14.6
1217,Otis Street,722,739,1,729,,,1,138.67340830759517,,residential,,25 mph,2,,,,,,14.0
1218,Otis Street,739,722,1,729,,729,-1,138.67340830759517,,residential,,25 mph,2,,,,,,14.0
1219,Cambridge Street,584,552,1,730,,730,-1,135.74064006243907,,tertiary,,25 mph,2,,,,,,21.3
1220,Cambridge Street,552,584,1,730,,,1,135.74064006243907,,tertiary,,25 mph,2,,,,,,21.3
1221,Fifth Street,584,545,1,731,,731,-1,79.20086108167338,,residential,,25 mph,2,,,,,,14.6
1222,Fifth Street,545,584,1,731,,,1,79.20086108167338,,residential,,25 mph,2,,,,,,14.6
1223,Fifth Street,584,623,1,732,,732,-1,79.84805951776855,,residential,,25 mph,2,,,,,,14.6
1224,Fifth Street,623,584,1,732,,,1,79.84805951776855,,residential,,25 mph,2,,,,,,14.6
1225,Cambridge Street,567,584,1,733,,,1,138.71827695579512,,tertiary,,25 mph,2,,,,,,21.3
1226,Cambridge Street,584,567,1,733,,733,-1,138.71827695579512,,tertiary,,25 mph,2,,,,,,21.3
1227,Norris Street,1451,1579,1,734,,,1,71.16472379936134,,residential,,,1,,,,,,11.6
1228,Drummond Place,1455,1579,1,735,,,1,36.26573824432997,,residential,,,1,,,,,,4.3
1229,Drummond Place,1579,1455,1,735,,735,-1,36.26573824432997,,residential,,,1,,,,,,4.3
1230,Cedar Street,1578,1451,1,736,,736,-1,54.199150964343914,,tertiary,,,2,,,,,,12.2
1231,Cedar Street,1451,1578,1,736,,,1,54.199150964343914,,tertiary,,,2,,,,,,12.2
1232,McLean Place,1578,1580,1,737,,737,-1,58.131849400634074,,residential,,,1,,,,,,9.1
1233,McLean Place,1580,1578,1,737,,,1,58.131849400634074,,residential,,,1,,,,,,9.1
1234,Cedar Street,1496,1578,1,738,,,1,59.66374057649951,,tertiary,,,2,,,,,,12.2
1235,Cedar Street,1578,1496,1,738,,738,-1,59.66374057649951,,tertiary,,,2,,,,,,12.2
1236,Cedar Street,1472,1451,1,739,,739,-1,128.76929984273528,,tertiary,,,2,,,,,,12.2
1237,Cedar Street,1451,1472,1,739,,,1,128.76929984273528,,tertiary,,,2,,,,,,12.2
1238,Cedar Street,1414,1472,1,740,,,1,22.328152355298155,,tertiary,,,2,,,,,,12.2
1239,Cedar Street,1472,1414,1,740,,740,-1,22.328152355298155,,tertiary,,,2,,,,,,12.2
1240,Rice Street,1461,1472,1,741,,,1,106.32484714993896,,residential,,,1,,,,,,11.6
1241,Scouting Way,527,762,1,742,,,1,126.07364036926876,,residential,,25 mph,1,,,,,,4.6
1242,Scouting Way,762,527,1,742,,742,-1,126.07364036926876,,residential,,25 mph,1,,,,,,4.6
1243,Harvard Street,442,762,1,743,,,1,46.89297268263818,,tertiary,,25 mph,1,,,,,,14.0
1244,Broadway,527,450,1,744,,,1,53.7278660261603,,tertiary,,,2,,,,,,24.4
1245,Broadway,450,527,1,744,,744,-1,53.7278660261603,,tertiary,,,2,,,,,,24.4
1246,Broadway,456,450,1,745,,,1,89.87088544814519,,tertiary,,,2,,,,,,24.4
1247,Broadway,450,456,1,745,,745,-1,89.87088544814519,,tertiary,,,2,,,,,,24.4
1248,Tremont Street,548,450,1,746,,,1,197.27633850510114,,residential,,25 mph,1,,,,,,11.6
1249,Broadway,527,476,1,747,,,1,43.6386557507821,,tertiary,,,"['2', '3']",,,,,,24.4
1250,Broadway,476,527,1,747,,747,-1,43.6386557507821,,tertiary,,,"['2', '3']",,,,,,24.4
1251,Prospect Street,476,442,1,748,,748,-1,128.54296280611527,,secondary,,,"['2', '3']",,,,,,15.2
1252,Prospect Street,442,476,1,748,,,1,128.54296280611527,,secondary,,,"['2', '3']",,,,,,15.2
1253,Broadway,476,514,1,749,,749,-1,93.45901100319179,,tertiary,,,"['2', '3']",,,,,,24.4
1254,Broadway,514,476,1,749,,,1,93.45901100319179,,tertiary,,,"['2', '3']",,,,,,24.4
1255,Prospect Street,609,476,1,750,,,1,169.0132006786237,,tertiary,,25 mph,"['2', '3']",,,,,,15.2
1256,Prospect Street,476,609,1,750,,750,-1,169.0132006786237,,tertiary,,25 mph,"['2', '3']",,,,,,15.2
1257,Rindge Avenue,1473,1474,1,751,,,1,84.43828811895946,,tertiary,,25 mph,2,,,,,,
1258,Rindge Avenue,1474,1473,1,751,,751,-1,84.43828811895946,,tertiary,,25 mph,2,,,,,,
1259,Rindge Avenue,1431,1474,1,752,,,1,86.5828107626674,,tertiary,,25 mph,2,,,,,,
1260,Rindge Avenue,1474,1431,1,752,,752,-1,86.5828107626674,,tertiary,,25 mph,2,,,,,,
1261,Jackson Place,1422,1474,1,753,,,1,122.96306890191984,,residential,,25 mph,,,,,,,
1262,Jackson Place,1474,1422,1,753,,753,-1,122.96306890191984,,residential,,25 mph,,,,,,,
1263,Bennett Street,653,680,1,754,,,1,133.25414465783902,,residential,,25 mph,2,,,,,,12.2
1264,Bennett Street,680,653,1,754,,754,-1,133.25414465783902,,residential,,25 mph,2,,,,,,12.2
1265,University Road,680,771,1,755,,755,-1,67.1731339772279,,residential,,25 mph,2,,,,,,10.7
1266,University Road,771,680,1,755,,,1,67.1731339772279,,residential,,25 mph,2,,,,,,10.7
1267,University Road,696,680,1,756,,,1,93.94654370056462,,residential,,25 mph,2,,,,,,10.7
1268,University Road,680,696,1,756,,756,-1,93.94654370056462,,residential,,25 mph,2,,,,,,10.7
1269,Monsignor O'Brien Highway,709,614,1,760,,,1,92.85218599095124,,trunk,,,3,,,,,,30.5
1270,Monsignor O'Brien Highway,614,563,1,761,,,1,117.86960424848758,,trunk,,,3,,,,,,30.5
1271,Lineham Court,617,622,1,762,,,1,40.1079051787641,,residential,,25 mph,2,,,,,,9.1
1272,Lineham Court,622,617,1,762,,762,-1,40.1079051787641,,residential,,25 mph,2,,,,,,9.1
1273,Third Street,617,564,1,763,,,1,44.5041119324894,,tertiary,,,2,,,,,,14.6
1274,Third Street,564,617,1,763,,763,-1,44.5041119324894,,tertiary,,,2,,,,,,14.6
1275,Gore Street,712,564,1,764,,,1,138.67796889832857,,tertiary,,25 mph,2,,,,,,15.2
1276,Gore Street,564,712,1,764,,764,-1,138.67796889832857,,tertiary,,25 mph,2,,,,,,15.2
1277,Gore Street,585,564,1,765,,,1,103.58321906404282,,tertiary,,25 mph,2,,,,,,15.2
1278,Gore Street,564,585,1,765,,765,-1,103.58321906404282,,tertiary,,25 mph,2,,,,,,15.2
1279,Third Street,564,596,1,766,,766,-1,78.77588843295192,,tertiary,,,"['2', '3']",,,,,,14.6
1280,Third Street,596,564,1,766,,,1,78.77588843295192,,tertiary,,,"['2', '3']",,,,,,14.6
1281,Third Street,614,617,1,767,,767,-1,29.539495075920186,,tertiary,,,2,,,,,,14.6
1282,Third Street,617,614,1,767,,,1,29.539495075920186,,tertiary,,,2,,,,,,14.6
1283,Monsignor O'Brien Highway,637,614,1,769,,,1,35.32817167698487,,trunk,,,3,,,,,,30.5
1284,South Street,635,713,1,770,,,1,94.08573374613268,,residential,,25 mph,2,,,,,,8.5
1285,South Street,713,556,1,771,,771,-1,68.40823563695761,,residential,,25 mph,,,,,,,
1286,South Street,556,713,1,771,,,1,68.40823563695761,,residential,,25 mph,,,,,,,
1287,Dunster Street,713,599,1,772,,772,-1,109.60882420362196,,residential,,25 mph,,,,,,,
1288,Dunster Street,599,713,1,772,,,1,109.60882420362196,,residential,,25 mph,,,,,,,
1289,John F. Kennedy Street,635,692,1,773,,,1,69.64532117566037,,secondary,,25 mph,2,,,,,,19.8
1290,Winthrop Street,636,692,1,774,,,1,84.5110413007265,,residential,,25 mph,1,,,,,,9.1
1291,Parkway Terrace,983,1009,1,775,,775,-1,30.385155931329628,,residential,,,2,,,,,,6.7
1292,Parkway Terrace,1009,983,1,775,,,1,30.385155931329628,,residential,,,2,,,,,,6.7
1293,Grozier Road,983,1114,1,776,,776,-1,347.0717044433955,,residential,,,2,,,,,,13.4
1294,Grozier Road,1114,983,1,776,,,1,347.0717044433955,,residential,,,2,,,,,,13.4
1295,Massachusetts Avenue,457,460,1,777,,777,-1,38.10069856720464,,secondary,,,3,,,,,,18.9
1296,Massachusetts Avenue,460,457,1,777,,,1,38.10069856720464,,secondary,,,3,,,,,,18.9
1297,Massachusetts Avenue,457,756,1,778,,778,-1,69.50807873696166,,secondary,,,3,,,,,,18.9
1298,Massachusetts Avenue,756,457,1,778,,,1,69.50807873696166,,secondary,,,3,,,,,,18.9
1299,Arnold Circle,457,445,1,779,,779,-1,49.371257881392495,,residential,,25 mph,1,,,,,,7.6
1300,Arnold Circle,445,457,1,779,,,1,49.371257881392495,,residential,,25 mph,1,,,,,,7.6
1301,Massachusetts Avenue,460,525,1,780,,,1,140.66943445539744,,secondary,,,3,,,,,,18.9
1302,Massachusetts Avenue,525,460,1,780,,780,-1,140.66943445539744,,secondary,,,3,,,,,,18.9
1303,Bay Street,451,525,1,781,,,1,87.00694953735558,,residential,,25 mph,1,,,,,,12.2
1304,Massachusetts Avenue,525,471,1,782,,782,-1,43.222790908867495,,secondary,,,3,,,,,,18.9
1305,Massachusetts Avenue,471,525,1,782,,,1,43.222790908867495,,secondary,,,3,,,,,,18.9
1306,Hancock Street,460,755,1,783,,,1,86.09844902709776,,residential,,25 mph,1,,,,,,8.5
1307,Green Street,338,755,1,784,,,1,215.19870553478063,,residential,,25 mph,1,,,,,,12.2
1308,Hancock Street,460,477,1,785,,,1,120.58640329552219,,residential,,25 mph,1,,,,,,12.2
1309,Centre Street,477,509,1,786,,786,-1,91.8563389005824,,residential,,25 mph,2,,,,,,13.4
1310,Centre Street,509,477,1,786,,,1,91.8563389005824,,residential,,25 mph,2,,,,,,13.4
1311,Massachusetts Avenue,371,756,1,787,,787,-1,72.98498650491591,,secondary,,,3,,,,,,18.9
1312,Massachusetts Avenue,756,371,1,787,,,1,72.98498650491591,,secondary,,,3,,,,,,18.9
1313,Clinton Street,503,371,1,788,,,1,279.14720267376293,,residential,,25 mph,1,,,,,,9.1
1314,Massachusetts Avenue,371,353,1,789,,789,-1,37.89115386837629,,secondary,,,3,,,,,,18.9
1315,Massachusetts Avenue,353,371,1,789,,,1,37.89115386837629,,secondary,,,3,,,,,,18.9
1316,Arnold Circle,445,457,1,790,,790,-1,49.371257881392495,,residential,,25 mph,1,,,,,,7.6
1317,Arnold Circle,457,445,1,790,,,1,49.371257881392495,,residential,,25 mph,1,,,,,,7.6
1318,Massachusetts Avenue,457,756,1,791,,,1,69.50807873696166,,secondary,,,3,,,,,,18.9
1319,Massachusetts Avenue,756,457,1,791,,791,-1,69.50807873696166,,secondary,,,3,,,,,,18.9
1320,Massachusetts Avenue,756,371,1,792,,792,-1,72.98498650491591,,secondary,,,3,,,,,,18.9
1321,Massachusetts Avenue,371,756,1,792,,,1,72.98498650491591,,secondary,,,3,,,,,,18.9
1322,Massachusetts Avenue,457,460,1,793,,,1,38.10069856720464,,secondary,,,3,,,,,,18.9
1323,Massachusetts Avenue,460,457,1,793,,793,-1,38.10069856720464,,secondary,,,3,,,,,,18.9
1324,Massachusetts Avenue,525,460,1,794,,,1,140.6694344553974,,secondary,,,3,,,,,,18.9
1325,Massachusetts Avenue,460,525,1,794,,794,-1,140.6694344553974,,secondary,,,3,,,,,,18.9
1326,Harvard Street,762,757,1,795,,,1,37.68620846955183,,tertiary,,25 mph,1,,,,,,14.0
1327,Essex Street,313,757,1,796,,,1,265.98276021723854,,residential,,25 mph,1,,,,,,12.2
1328,Scouting Way,527,762,1,797,,797,-1,126.07364036926876,,residential,,25 mph,1,,,,,,4.6
1329,Scouting Way,762,527,1,797,,,1,126.07364036926876,,residential,,25 mph,1,,,,,,4.6
1330,Broadway,527,476,1,798,,798,-1,43.6386557507821,,tertiary,,,"['2', '3']",,,,,,24.4
1331,Broadway,476,527,1,798,,,1,43.6386557507821,,tertiary,,,"['2', '3']",,,,,,24.4
1332,Broadway,527,450,1,799,,799,-1,53.7278660261603,,tertiary,,,2,,,,,,24.4
1333,Broadway,450,527,1,799,,,1,53.7278660261603,,tertiary,,,2,,,,,,24.4
1334,Harvard Street,562,716,1,800,,800,-1,104.1813458604577,,tertiary,,25 mph,2,,,,,,14.6
1335,Harvard Street,716,562,1,800,,,1,104.1813458604577,,tertiary,,25 mph,2,,,,,,14.6
1336,Ellery Street,639,562,1,801,,,1,92.53699635483918,,residential,,25 mph,1,,,,,,12.2
1337,Harvard Street,562,572,1,802,,802,-1,105.46694774125984,,tertiary,,25 mph,2,,,,,,14.6
1338,Harvard Street,572,562,1,802,,,1,105.46694774125984,,tertiary,,25 mph,2,,,,,,14.6
1339,Trowbridge Street,716,694,1,803,,,1,106.24861816345464,,tertiary,,,2,,,,,,11.6
1340,Trowbridge Terrace,686,694,1,804,,,1,43.61885143380063,,residential,,25 mph,1,,,,,,4.6
1341,Trowbridge Terrace,694,686,1,804,,804,-1,43.61885143380063,,residential,,25 mph,1,,,,,,4.6
1342,Trowbridge Place,654,694,1,805,,,1,62.91507580224468,,residential,,25 mph,2,,,,,,9.1
1343,Trowbridge Place,694,654,1,805,,805,-1,62.91507580224468,,residential,,25 mph,2,,,,,,9.1
1344,Walden Square Road,1336,1335,1,806,,806,-1,350.6019578431788,,residential,,25 mph,2,,,,,,15.2
1345,Walden Square Road,1335,1336,1,806,,,1,350.6019578431788,,residential,,25 mph,2,,,,,,15.2
1346,Raymond Street,1332,1336,1,807,,,1,72.37349994207025,,residential,,25 mph,2,,,,,,12.2
1347,Raymond Street,1336,1332,1,807,,807,-1,72.37349994207025,,residential,,25 mph,2,,,,,,12.2
1348,"['Raymond Street', 'Richdale Avenue']",1333,1336,1,808,,,1,335.16062523458754,,residential,,25 mph,2,,,,,,"['12.8', '12.2']"
1349,"['Raymond Street', 'Richdale Avenue']",1336,1333,1,808,,808,-1,335.16062523458754,,residential,,25 mph,2,,,,,,"['12.8', '12.2']"
1350,Sherman Street,1367,1335,1,809,,809,-1,39.83774763916523,,tertiary,,,2,,,,,,12.2
1351,Sherman Street,1335,1367,1,809,,,1,39.83774763916523,,tertiary,,,2,,,,,,12.2
1352,Sherman Street,1362,1367,1,810,,,1,70.57811970665436,,tertiary,,,2,,,,,,12.2
1353,Sherman Street,1367,1362,1,810,,810,-1,70.57811970665436,,tertiary,,,2,,,,,,12.2
1354,Bellis Circle,1367,1362,1,811,,811,-1,314.64679626864955,,residential,,25 mph,2,,,,,,8.5
1355,Bellis Circle,1362,1367,1,811,,,1,314.64679626864955,,residential,,25 mph,2,,,,,,8.5
1356,Sherman Street,1315,1335,1,812,,812,-1,179.87979787319992,,tertiary,,,2,,,,,,12.2
1357,Sherman Street,1335,1315,1,812,,,1,179.87979787319992,,tertiary,,,2,,,,,,12.2
1358,Bolton Street,1354,1362,1,815,,815,-1,73.11270602656734,,residential,,25 mph,2,,,,,,11.0
1359,Bolton Street,1362,1354,1,815,,,1,73.11270602656734,,residential,,25 mph,2,,,,,,11.0
1360,Blair Place,1354,1368,1,816,,816,-1,49.07523125966956,,residential,,25 mph,2,,,,,,10.7
1361,Blair Place,1368,1354,1,816,,,1,49.07523125966956,,residential,,25 mph,2,,,,,,10.7
1362,Bolton Street,1354,1371,1,817,,817,-1,145.60368119876668,,residential,,25 mph,2,,,,,,11.0
1363,Bolton Street,1371,1354,1,817,,,1,145.60368119876668,,residential,,25 mph,2,,,,,,11.0
1364,Sherman Street,1362,1367,1,818,,818,-1,70.57811970665436,,tertiary,,,2,,,,,,12.2
1365,Sherman Street,1367,1362,1,818,,,1,70.57811970665436,,tertiary,,,2,,,,,,12.2
1366,Bellis Circle,1362,1367,1,819,,819,-1,314.64679626864955,,residential,,25 mph,2,,,,,,8.5
1367,Bellis Circle,1367,1362,1,819,,,1,314.64679626864955,,residential,,25 mph,2,,,,,,8.5
1368,Bolton Street,1354,1362,1,820,,,1,73.11270602656734,,residential,,25 mph,2,,,,,,11.0
1369,Bolton Street,1362,1354,1,820,,820,-1,73.11270602656734,,residential,,25 mph,2,,,,,,11.0
1370,Sherman Street,1396,1362,1,821,,,1,102.73666576594306,,tertiary,,,2,,,,,,12.2
1371,Sherman Street,1362,1396,1,821,,821,-1,102.73666576594306,,tertiary,,,2,,,,,,12.2
1372,Sherman Street,1367,1335,1,822,,,1,39.83774763916523,,tertiary,,,2,,,,,,12.2
1373,Sherman Street,1335,1367,1,822,,822,-1,39.83774763916523,,tertiary,,,2,,,,,,12.2
1374,Walden Square Road,1336,1335,1,823,,,1,350.60195784317875,,residential,,25 mph,2,,,,,,15.2
1375,Walden Square Road,1335,1336,1,823,,823,-1,350.60195784317875,,residential,,25 mph,2,,,,,,15.2
1376,Sherman Street,1315,1335,1,824,,,1,179.8797978731999,,tertiary,,,2,,,,,,12.2
1377,Sherman Street,1335,1315,1,824,,824,-1,179.8797978731999,,tertiary,,,2,,,,,,12.2
1378,Trowbridge Place,694,654,1,825,,,1,62.91507580224469,,residential,,25 mph,2,,,,,,9.1
1379,Trowbridge Place,654,694,1,825,,825,-1,62.91507580224469,,residential,,25 mph,2,,,,,,9.1
1380,Trowbridge Terrace,694,686,1,826,,,1,43.61885143380063,,residential,,25 mph,1,,,,,,4.6
1381,Trowbridge Terrace,686,694,1,826,,826,-1,43.61885143380063,,residential,,25 mph,1,,,,,,4.6
1382,Harvard Street,442,524,1,827,,,1,177.69909736966227,,tertiary,,,2,,,,,,13.4
1383,Harvard Street,524,442,1,827,,827,-1,177.69909736966227,,tertiary,,,2,,,,,,13.4
1384,Harvard Street,529,524,1,828,,,1,50.231070570338524,,tertiary,,,2,,,,,,13.4
1385,Harvard Street,524,529,1,828,,828,-1,50.231070570338524,,tertiary,,,2,,,,,,13.4
1386,Inman Street,496,524,1,829,,,1,51.75844285439233,,unclassified,,,2,,,,,,12.2
1387,Prospect Street,373,442,1,830,,830,-1,116.57391688393321,,secondary,,25 mph,"['2', '3']",,,,,,15.2
1388,Prospect Street,442,373,1,830,,,1,116.57391688393321,,secondary,,25 mph,"['2', '3']",,,,,,15.2
1389,Prospect Street,373,347,1,831,,831,-1,129.2351086033362,,secondary,,25 mph,2,,,,,,15.2
1390,Prospect Street,347,373,1,831,,,1,129.2351086033362,,secondary,,25 mph,2,,,,,,15.2
1391,Saint Paul Street,758,373,1,832,,,1,99.84385415692671,,residential,,25 mph,2,,,,,,9.1
1392,Saint Paul Street,373,758,1,832,,832,-1,99.84385415692671,,residential,,25 mph,2,,,,,,9.1
1393,Pemberton Street,1363,1352,1,833,,833,-1,131.5244606507473,,residential,,25 mph,2,,,,,,11.6
1394,Pemberton Street,1352,1363,1,833,,,1,131.5244606507473,,residential,,25 mph,2,,,,,,11.6
