road_link_id,name,from_node_id,to_node_id,link_geom_id,dir_flag,capacity,free_speed,lanes,bike_facility,ped_facility,parking,allowed_uses,facility_type,grade,from_node,to_node,length,LinkType,Desc
104149 104086,PHILLIPS RD,,,2932,-1,1560,37,1,,,,,Arterial,,104149,104086,5291,5,Arterial
104149 104148,PHILLIPS RD,,,2987,-1,1560,35,1,,,,,Arterial,,104149,104148,4688,5,Arterial
104151 372,"",,,884,-1,1800,25,1,,,,,HOT,,104151,372,4993,6,HOT
104151 104105,AMHERST RD,,,2962,-1,1734,39,1,,,,,Arterial,,104151,104105,4743,5,Arterial
104151 104152,AMHERST RD,,,2988,1,1560,39,1,,,,,Arterial,,104151,104152,142,5,Arterial
104152 104151,AMHERST RD,,,2988,-1,1560,39,1,,,,,Arterial,,104152,104151,142,5,Arterial
104152 104155,AMHERST RD,,,2989,1,1560,39,1,,,,,Arterial,,104152,104155,5280,5,Arterial
104155 103524,AMHERST RD,,,2271,-1,1618,39,1,,,,,Arterial,,104155,103524,1841,5,Arterial
104155 104152,AMHERST RD,,,2989,-1,1560,39,1,,,,,Arterial,,104155,104152,5280,5,Arterial
104157 103518,RESERVOIR RD,,,2262,-1,1800,46,1,,,,,Arterial,,104157,103518,4516,5,Arterial
104157 104166,RESERVOIR RD,,,2990,1,1560,46,1,,,,,Arterial,,104157,104166,3450,5,Arterial
104158 104101,CLUM RD,,,2954,-1,1560,41,1,,,,,Arterial,,104158,104101,3150,5,Arterial
104158 104159,CLUM RD,,,2991,1,1800,37,1,,,,,Arterial,,104158,104159,2132,5,Arterial
104158 104160,NAPOLEON RD,,,2992,1,1676,47,1,,,,,Arterial,,104158,104160,5781,5,Arterial
104158 104163,NAPOLEON RD,,,2993,1,1618,30,1,,,,,Arterial,,104158,104163,1432,5,Arterial
104159 359,"",,,848,-1,1800,25,1,,,,,HOT,,104159,359,4950,6,HOT
104159 361,"",,,853,-1,1800,25,1,,,,,HOT,,104159,361,8965,6,HOT
104159 104158,CLUM RD,,,2991,-1,1481,37,1,,,,,Arterial,,104159,104158,2132,5,Arterial
104160 104004,SR-309,,,2841,-1,1800,55,1,,,,,Highway,,104160,104004,7160,7,Highway
104160 104110,SR-309,,,2966,-1,1734,55,1,,,,,Highway,,104160,104110,897,7,Highway
104160 104158,NAPOLEON RD,,,2992,-1,1676,47,1,,,,,Arterial,,104160,104158,5781,5,Arterial
104160 104167,NAPOLEON RD,,,2994,1,1734,46,1,,,,,Arterial,,104160,104167,2871,5,Arterial
104161 103990,LAFAYETTE RD,,,2818,-1,1560,39,1,,,,,Arterial,,104161,103990,1341,5,Arterial
104161 103992,LAFAYETTE RD,,,2822,-1,1800,39,1,,,,,Arterial,,104161,103992,3973,5,Arterial
104162 362,"",,,856,-1,1800,25,1,,,,,HOT,,104162,362,4763,6,HOT
104162 104092,HARROD RD,,,2942,-1,1618,37,1,,,,,Arterial,,104162,104092,2311,5,Arterial
104162 104164,HARROD RD,,,2995,1,1800,39,1,,,,,Arterial,,104162,104164,1523,5,Arterial
104163 104158,NAPOLEON RD,,,2993,-1,1676,30,1,,,,,Arterial,,104163,104158,1432,5,Arterial
104163 104165,NAPOLEON RD,,,2996,1,1800,29,1,,,,,Arterial,,104163,104165,1304,5,Arterial
104164 363,"",,,857,-1,1800,25,1,,,,,HOT,,104164,363,1162,6,HOT
104164 104162,HARROD RD,,,2995,-1,1618,39,1,,,,,Arterial,,104164,104162,1523,5,Arterial
104164 104424,HARROD RD,,,2997,1,1618,33,1,,,,,Arterial,,104164,104424,734,5,Arterial
104165 360,"",,,850,-1,1800,25,1,,,,,HOT,,104165,360,1859,6,HOT
104165 363,"",,,858,-1,1800,25,1,,,,,HOT,,104165,363,1676,6,HOT
104165 104163,NAPOLEON RD,,,2996,-1,1676,29,1,,,,,Arterial,,104165,104163,1304,5,Arterial
104165 104424,NAPOLEON RD,,,2998,1,1491,29,2,,,,,Arterial,,104165,104424,1639,5,Arterial
104166 104053,PHILLIPS RD,,,2910,-1,1560,39,1,,,,,Arterial,,104166,104053,2661,5,Arterial
104166 104099,RESERVOIR RD,,,2948,-1,1618,46,1,,,,,Arterial,,104166,104099,1406,5,Arterial
104166 104157,RESERVOIR RD,,,2990,-1,1618,46,1,,,,,Arterial,,104166,104157,3450,5,Arterial
104166 104167,PHILLIPS RD,,,2999,1,1560,37,1,,,,,Arterial,,104166,104167,2659,5,Arterial
104167 104099,NAPOLEON RD,,,2949,-1,1734,46,1,,,,,Arterial,,104167,104099,2841,5,Arterial
104167 104160,NAPOLEON RD,,,2994,-1,1734,46,1,,,,,Arterial,,104167,104160,2871,5,Arterial
104167 104166,PHILLIPS RD,,,2999,-1,1618,37,1,,,,,Arterial,,104167,104166,2659,5,Arterial
104168 353,"",,,833,-1,1800,25,1,,,,,HOT,,104168,353,1972,6,HOT
104168 354,"",,,836,-1,1800,25,1,,,,,HOT,,104168,354,792,6,HOT
104168 104099,NAPOLEON RD,,,2950,-1,1734,48,1,,,,,Arterial,,104168,104099,4660,5,Arterial
104168 104170,NAPOLEON RD,,,3000,1,1602,30,2,,,,,Arterial,,104168,104170,701,5,Arterial
104169 103990,LAFAYETTE RD,,,2819,-1,1560,39,1,,,,,Arterial,,104169,103990,1340,5,Arterial
104169 104001,LAFAYETTE RD,,,2839,-1,1560,39,1,,,,,Arterial,,104169,104001,1320,5,Arterial
104170 104005,LAFAYETTE RD,,,2842,-1,1560,33,1,,,,,Arterial,,104170,104005,941,5,Arterial
104170 104052,NAPOLEON RD,,,2909,-1,1618,29,1,,,,,Arterial,,104170,104052,799,5,Arterial
104170 104168,NAPOLEON RD,,,3000,-1,1734,30,2,,,,,Arterial,,104170,104168,701,5,Arterial
104171 322,"",,,756,-1,1800,25,1,,,,,HOT,,104171,322,2902,6,HOT
104171 323,"",,,757,-1,1800,25,1,,,,,HOT,,104171,323,5344,6,HOT
104171 103567,SR-696,,,2341,-1,1618,47,1,,,,,Arterial,,104171,103567,5329,5,Arterial
104171 104173,SR-696,,,3001,1,1676,47,1,,,,,Arterial,,104171,104173,2629,5,Arterial
104173 104171,SR-696,,,3001,-1,1800,47,1,,,,,Arterial,,104173,104171,2629,5,Arterial
104173 104286,SR-696,,,3002,1,1560,47,1,,,,,Arterial,,104173,104286,2638,5,Arterial
104175 104176,SUGAR CREEK R,,,3003,1,1560,39,1,,,,,Arterial,,104175,104176,3974,5,Arterial
104175 104182,SWANEY RD,,,3004,1,1800,37,1,,,,,Arterial,,104175,104182,7242,5,Arterial
104175 104183,SWANEY RD,,,3005,1,1560,37,1,,,,,Arterial,,104175,104183,6137,5,Arterial
104175 104275,SUGAR CREEK R,,,3006,1,1560,37,1,,,,,Arterial,,104175,104275,1346,5,Arterial
104176 104175,SUGAR CREEK R,,,3003,-1,1560,39,1,,,,,Arterial,,104176,104175,3974,5,Arterial
104176 104318,SUGAR CREEK R,,,3007,1,1560,37,1,,,,,Arterial,,104176,104318,5281,5,Arterial
104176 104322,PHILLIPS RD,,,3008,1,1618,37,1,,,,,Arterial,,104176,104322,8748,5,Arterial
104176 104329,PHILLIPS RD,,,3009,1,1560,37,1,,,,,Arterial,,104176,104329,2600,5,Arterial
104177 104178,COOL RD,,,3010,1,1676,30,1,,,,,Arterial,,104177,104178,2381,5,Arterial
104177 104251,COOL RD,,,3011,1,2112,37,1,,,,,Arterial,,104177,104251,465,5,Arterial
104178 103995,LINCOLN HWY,,,2825,-1,1676,49,1,,,,,Arterial,,104178,103995,5271,5,Arterial
104178 104177,COOL RD,,,3010,-1,1560,30,1,,,,,Arterial,,104178,104177,2381,5,Arterial
104178 104279,COOL RD,,,3012,1,1560,39,1,,,,,Arterial,,104178,104279,5367,5,Arterial
104178 104282,LINCOLN HWY,,,3013,1,1676,47,1,,,,,Arterial,,104178,104282,2567,5,Arterial
104181 104182,SWANEY RD,,,3014,1,1800,35,1,,,,,Arterial,,104181,104182,2031,5,Arterial
104181 104194,SANDUSKY RD,,,3015,1,1618,46,1,,,,,Arterial,,104181,104194,1328,5,Arterial
104181 104322,SANDUSKY RD,,,3016,1,2112,46,1,,,,,Arterial,,104181,104322,4006,5,Arterial
104181 104326,SWANEY RD,,,3017,1,1560,37,1,,,,,Arterial,,104181,104326,4744,5,Arterial
104182 347,"",,,816,-1,1800,25,1,,,,,HOT,,104182,347,2974,6,HOT
104182 348,"",,,820,-1,1800,25,1,,,,,HOT,,104182,348,8966,6,HOT
104182 104175,SWANEY RD,,,3004,-1,1560,37,1,,,,,Arterial,,104182,104175,7242,5,Arterial
104182 104181,SWANEY RD,,,3014,-1,1502,35,1,,,,,Arterial,,104182,104181,2031,5,Arterial
104183 104175,SWANEY RD,,,3005,-1,1560,37,1,,,,,Arterial,,104183,104175,6137,5,Arterial
104183 104184,SWANEY RD,,,3018,1,1560,37,1,,,,,Arterial,,104183,104184,1745,5,Arterial
104184 104183,SWANEY RD,,,3018,-1,1560,37,1,,,,,Arterial,,104184,104183,1745,5,Arterial
104184 104188,LINCOLN HWY,,,3019,1,1657,56,2,,,,,Arterial,,104184,104188,106,5,Arterial
104184 104296,SWANEY RD,,,3020,1,1560,37,1,,,,,Arterial,,104184,104296,3821,5,Arterial
104184 104317,LINCOLN HWY,,,3021,1,1734,45,2,,,,,Arterial,,104184,104317,671,5,Arterial
104185 104323,US-30,,,3022,1,2112,68,2,,,,,Freeway,,104185,104323,7942,1,Freeway
104186 103514,LINCOLN HWY,,,2252,-1,1618,50,1,,,,,Arterial,,104186,103514,2642,5,Arterial
104186 104341,LINCOLN HWY,,,3023,1,1734,48,1,,,,,Arterial,,104186,104341,2636,5,Arterial
104187 103514,BENTLEY RD,,,2253,-1,1734,42,1,,,,,Arterial,,104187,103514,2414,5,Arterial
104187 104335,BENTLEY RD,,,3024,1,1618,44,1,,,,,Arterial,,104187,104335,135,5,Arterial
104188 104184,LINCOLN HWY,,,3019,-1,1734,56,2,,,,,Arterial,,104188,104184,106,5,Arterial
104188 104196,LINCOLN HWY,,,3025,1,1734,48,1,,,,,Arterial,,104188,104196,3871,5,Arterial
104189 103995,THAYER RD,,,2826,-1,1560,29,1,,,,,Arterial,,104189,103995,2457,5,Arterial
104189 104007,THAYER RD,,,2848,-1,1618,39,1,,,,,Arterial,,104189,104007,260,5,Arterial
104190 103553,COLUMBUS GROV,,,2316,-1,1618,46,1,,,,,Arterial,,104190,103553,1058,5,Arterial
104190 104191,COLUMBUS GROV,,,3026,1,1618,46,1,,,,,Arterial,,104190,104191,1592,5,Arterial
104191 323,"",,,758,-1,1800,25,1,,,,,HOT,,104191,323,6011,6,HOT
104191 103561,COLUMBUS GROV,,,2329,-1,1560,44,1,,,,,Arterial,,104191,103561,2643,5,Arterial
104191 104190,COLUMBUS GROV,,,3026,-1,1618,46,1,,,,,Arterial,,104191,104190,1592,5,Arterial
104192 104193,HILLVILLE RD,,,3027,1,1618,41,1,,,,,Arterial,,104192,104193,2656,5,Arterial
104192 104281,SWANEY RD,,,3028,1,1560,37,1,,,,,Arterial,,104192,104281,3999,5,Arterial
104192 104286,HILLVILLE RD,,,3029,1,1502,39,1,,,,,Arterial,,104192,104286,5293,5,Arterial
104193 320,"",,,752,-1,1800,25,1,,,,,HOT,,104193,320,4973,6,HOT
104193 323,"",,,759,-1,1800,25,1,,,,,HOT,,104193,323,5759,6,HOT
104193 104192,HILLVILLE RD,,,3027,-1,1618,41,1,,,,,Arterial,,104193,104192,2656,5,Arterial
104193 104345,HILLVILLE RD,,,3030,1,1560,39,1,,,,,Arterial,,104193,104345,2624,5,Arterial
104194 346,"",,,814,-1,1800,25,1,,,,,HOT,,104194,346,3394,6,HOT
104194 347,"",,,817,-1,1800,25,1,,,,,HOT,,104194,347,4269,6,HOT
104194 104181,SANDUSKY RD,,,3015,-1,1560,46,1,,,,,Arterial,,104194,104181,1328,5,Arterial
104194 104261,SANDUSKY RD,,,3031,1,1618,46,1,,,,,Arterial,,104194,104261,3752,5,Arterial
104195 104196,PHILLIPS RD,,,3032,1,1734,37,1,,,,,Arterial,,104195,104196,1765,5,Arterial
104195 104331,PHILLIPS RD,,,3033,1,1560,39,1,,,,,Arterial,,104195,104331,86,5,Arterial
104196 104188,LINCOLN HWY,,,3025,-1,1734,48,1,,,,,Arterial,,104196,104188,3871,5,Arterial
104196 104195,PHILLIPS RD,,,3032,-1,1560,37,1,,,,,Arterial,,104196,104195,1765,5,Arterial
104196 104340,PHILLIPS RD,,,3034,1,1560,39,1,,,,,Arterial,,104196,104340,7675,5,Arterial
104196 104341,LINCOLN HWY,,,3035,1,1734,48,1,,,,,Arterial,,104196,104341,5283,5,Arterial
104197 103987,SR-81,,,2812,-1,1734,48,1,,,,,Arterial,,104197,103987,3510,5,Arterial
104197 104051,NAPOLEON RD,,,2907,-1,1800,44,1,,,,,Arterial,,104197,104051,3559,5,Arterial
104197 104198,SR-81,,,3036,1,1734,48,1,,,,,Arterial,,104197,104198,3365,5,Arterial
104197 104262,NAPOLEON RD,,,3037,1,1618,44,1,,,,,Arterial,,104197,104262,334,5,Arterial
104198 104000,SWANEY RD,,,2835,-1,1560,39,1,,,,,Arterial,,104198,104000,112,5,Arterial
104198 104197,SR-81,,,3036,-1,1734,48,1,,,,,Arterial,,104198,104197,3365,5,Arterial
104198 104326,SWANEY RD,,,3038,1,1560,41,1,,,,,Arterial,,104198,104326,1812,5,Arterial
104198 104327,SR-81,,,3039,1,1560,48,1,,,,,Arterial,,104198,104327,4447,5,Arterial
104199 104200,SR-696,,,3040,1,1734,68,1,,,,,Freeway,,104199,104200,3038,1,Freeway
104199 104213,US-30,,,3041,1,2112,68,2,,,,,Freeway,,104199,104213,1040,1,Freeway
104200 104316,SR-696,,,3042,1,1657,49,1,,,,,On-Ramp,,104200,104316,346,3,On-Ramp
104201 103552,NAPOLEON RD,,,2313,-1,1734,31,1,,,,,Arterial,,104201,103552,1020,5,Arterial
104201 104233,"",,,3043,1,2112,49,1,,,,,On-Ramp,,104201,104233,1670,3,On-Ramp
104201 104274,NAPOLEON RD,,,3044,1,1560,48,1,,,,,Arterial,,104201,104274,427,5,Arterial
104202 103552,NAPOLEON RD,,,2314,-1,1800,31,1,,,,,Arterial,,104202,103552,458,5,Arterial
104202 104283,LINCOLN HWY,,,3045,1,1676,20,2,,,,,Arterial,,104202,104283,684,5,Arterial
104202 104287,WEST ST,,,3046,1,1560,33,1,,,,,Arterial,,104202,104287,1329,5,Arterial
104202 104306,WEST ST,,,3047,1,1421,22,1,,,,,Arterial,,104202,104306,358,5,Arterial
104203 104338,TOM FETT RD,,,3048,1,1560,37,1,,,,,Arterial,,104203,104338,3960,5,Arterial
104203 104341,TOM FETT RD,,,3049,1,1618,35,1,,,,,Arterial,,104203,104341,1338,5,Arterial
104204 104233,I-75,,,3050,1,2112,70,2,,,,,Freeway,,104204,104233,1696,1,Freeway
104205 104204,I-75,,,3051,1,1618,70,2,,,,,Freeway,,104205,104204,3257,1,Freeway
104206 104303,I-75,,,3052,1,2112,70,2,,,,,Freeway,,104206,104303,1720,1,Freeway
104207 104206,I-75,,,3053,1,2112,70,2,,,,,Freeway,,104207,104206,5690,1,Freeway
104208 104267,US-30,,,3054,1,2112,68,2,,,,,Freeway,,104208,104267,2935,1,Freeway
104209 104208,US-30,,,3055,1,2112,68,2,,,,,Freeway,,104209,104208,1078,1,Freeway
104210 104209,US-30,,,3056,1,2112,68,2,,,,,Freeway,,104210,104209,1633,1,Freeway
104211 104212,I-75,,,3057,1,2112,70,2,,,,,Freeway,,104211,104212,5643,1,Freeway
104212 104354,I-75,,,3058,1,2112,70,2,,,,,Freeway,,104212,104354,1387,1,Freeway
104213 104214,US-30,,,3059,1,2112,68,2,,,,,Freeway,,104213,104214,1983,1,Freeway
104214 104324,US-30,,,3060,1,2112,68,2,,,,,Freeway,,104214,104324,3841,1,Freeway
104215 104216,I-75,,,3061,1,2112,70,2,,,,,Freeway,,104215,104216,3415,1,Freeway
104216 104308,"",,,3062,1,1657,43,1,,,,,On-Ramp,,104216,104308,1731,3,On-Ramp
104216 104315,I-75,,,3063,1,2112,70,2,,,,,Freeway,,104216,104315,1573,1,Freeway
104217 104200,"",,,3064,1,2112,68,1,,,,,Freeway,,104217,104200,1518,1,Freeway
104218 104208,"",,,3065,1,2112,68,1,,,,,Freeway,,104218,104208,1546,1,Freeway
104218 104219,"",,,3066,1,2112,78,1,,,,,Freeway,,104218,104219,2358,1,Freeway
104219 104214,"",,,3067,1,1734,78,1,,,,,Freeway,,104219,104214,3125,1,Freeway
104220 344,"",,,808,-1,1800,25,1,,,,,HOT,,104220,344,1697,6,HOT
104220 100147,BLUELICK RD,,,1230,-1,1618,42,1,,,,,Arterial,,104220,100147,3844,5,Arterial
104220 104227,BLUELICK RD,,,3068,1,1502,44,1,,,,,Arterial,,104220,104227,2467,5,Arterial
104221 100147,COOL RD,,,1231,-1,1560,39,1,,,,,Arterial,,104221,100147,7902,5,Arterial
104221 104222,SUGAR CREEK R,,,3069,1,1618,39,1,,,,,Arterial,,104221,104222,5182,5,Arterial
104221 104241,SUGAR CREEK R,,,3070,1,1676,37,1,,,,,Arterial,,104221,104241,1545,5,Arterial
104221 104242,COOL RD,,,3071,1,1676,35,1,,,,,Arterial,,104221,104242,1577,5,Arterial
104222 104221,SUGAR CREEK R,,,3069,-1,1560,39,1,,,,,Arterial,,104222,104221,5182,5,Arterial
104222 104228,NAPOLEON RD,,,3072,1,1618,46,1,,,,,Arterial,,104222,104228,5259,5,Arterial
104222 104264,SUGAR CREEK R,,,3073,1,1800,39,1,,,,,Arterial,,104222,104264,4006,5,Arterial
104222 104266,NAPOLEON RD,,,3074,1,1800,48,1,,,,,Arterial,,104222,104266,2732,5,Arterial
104224 344,"",,,809,-1,1800,25,1,,,,,HOT,,104224,344,2265,6,HOT
104224 345,"",,,811,-1,1800,25,1,,,,,HOT,,104224,345,3381,6,HOT
104224 100148,Sandusky,,,1234,-1,1618,37,1,,,,,Arterial,,104224,100148,2580,5,Arterial
104224 104226,SANDUSKY RD,,,3075,1,1618,39,1,,,,,Arterial,,104224,104226,2933,5,Arterial
104226 104224,SANDUSKY RD,,,3075,-1,1800,39,1,,,,,Arterial,,104226,104224,2933,5,Arterial
104226 104261,SANDUSKY RD,,,3076,1,1560,39,1,,,,,Arterial,,104226,104261,1718,5,Arterial
104227 104220,BLUELICK RD,,,3068,-1,1502,44,1,,,,,Arterial,,104227,104220,2467,5,Arterial
104227 104228,NAPOLEON RD,,,3077,1,1800,46,1,,,,,Arterial,,104227,104228,2726,5,Arterial
104227 104261,NAPOLEON RD,,,3078,1,1618,44,1,,,,,Arterial,,104227,104261,2065,5,Arterial
104228 347,"",,,818,-1,1800,25,1,,,,,HOT,,104228,347,4159,6,HOT
104228 104222,NAPOLEON RD,,,3072,-1,1618,48,1,,,,,Arterial,,104228,104222,5259,5,Arterial
104228 104227,NAPOLEON RD,,,3077,-1,1618,46,1,,,,,Arterial,,104228,104227,2726,5,Arterial
104229 103547,DIXIE HWY,,,2305,-1,1676,47,1,,,,,Arterial,,104229,103547,979,5,Arterial
104229 104230,DIXIE HWY,,,3079,1,1676,47,1,,,,,Arterial,,104229,104230,2079,5,Arterial
104229 104247,STATE RD,,,3080,1,1560,37,1,,,,,Arterial,,104229,104247,1593,5,Arterial
104230 104229,DIXIE HWY,,,3079,-1,1676,47,1,,,,,Arterial,,104230,104229,2079,5,Arterial
104230 104268,DIXIE HWY,,,3081,1,1734,46,1,,,,,Arterial,,104230,104268,2152,5,Arterial
104231 345,"",,,812,-1,1800,25,1,,,,,HOT,,104231,345,3245,6,HOT
104231 355,"",,,839,-1,1800,25,1,,,,,HOT,,104231,355,3195,6,HOT
104231 103985,SR-81,,,2810,-1,1734,48,1,,,,,Arterial,,104231,103985,1729,5,Arterial
104231 103987,SR-81,,,2813,-1,1734,48,1,,,,,Arterial,,104231,103987,919,5,Arterial
104232 104250,I-75,,,3082,1,2112,70,2,,,,,Freeway,,104232,104250,547,1,Freeway
104233 104232,I-75,,,3083,1,2112,70,2,,,,,Freeway,,104233,104232,1904,1,Freeway
104234 104251,US-30,,,3084,1,1618,68,2,,,,,Freeway,,104234,104251,1728,1,Freeway
104235 104234,US-30,,,3085,1,2112,68,2,,,,,Freeway,,104235,104234,3525,1,Freeway
104236 104237,US-30,,,3086,1,2112,68,2,,,,,Freeway,,104236,104237,3640,1,Freeway
104237 104199,US-30,,,3087,1,2112,68,2,,,,,Freeway,,104237,104199,3866,1,Freeway
104238 104239,I-75,,,3088,1,1734,70,2,,,,,Freeway,,104238,104239,1681,1,Freeway
104239 104215,I-75,,,3089,1,2112,70,2,,,,,Freeway,,104239,104215,1915,1,Freeway
104239 104270,"",,,3090,1,1734,49,1,,,,,On-Ramp,,104239,104270,1870,3,On-Ramp
104240 100141,State,,,1219,-1,1676,39,1,,,,,Arterial,,104240,100141,3914,5,Arterial
104240 104248,COOL RD,,,3091,1,1560,37,1,,,,,Arterial,,104240,104248,1740,5,Arterial
104240 104255,STATE RD,,,3092,1,1502,35,1,,,,,Arterial,,104240,104255,822,5,Arterial
104241 100145,N DIxie,,,1225,-1,1676,47,1,,,,,Arterial,,104241,100145,5277,5,Arterial
104241 104221,SUGAR CREEK R,,,3070,-1,1560,37,1,,,,,Arterial,,104241,104221,1545,5,Arterial
104241 104242,DIXIE HWY,,,3093,1,1560,47,1,,,,,Arterial,,104241,104242,2246,5,Arterial
104242 103547,DIXIE HWY,,,2306,-1,1800,47,1,,,,,Arterial,,104242,103547,1293,5,Arterial
104242 104221,COOL RD,,,3071,-1,1560,35,1,,,,,Arterial,,104242,104221,1577,5,Arterial
104242 104241,DIXIE HWY,,,3093,-1,1560,47,1,,,,,Arterial,,104242,104241,2246,5,Arterial
104244 104007,US-30,,,3094,1,1618,68,2,,,,,Freeway,,104244,104007,4513,1,Freeway
104245 104252,US-30,,,3095,1,1618,68,2,,,,,Freeway,,104245,104252,758,1,Freeway
104247 313,"",,,743,-1,1800,25,1,,,,,HOT,,104247,313,784,6,HOT
104247 104229,STATE RD,,,3080,-1,1676,37,1,,,,,Arterial,,104247,104229,1593,5,Arterial
104247 104256,STATE RD,,,3096,1,1618,35,1,,,,,Arterial,,104247,104256,91,5,Arterial
104248 104240,COOL RD,,,3091,-1,1560,37,1,,,,,Arterial,,104248,104240,1740,5,Arterial
104248 104259,COOL RD,,,3097,1,1560,37,1,,,,,Arterial,,104248,104259,575,5,Arterial
104250 102500,I-75,,,3098,1,2112,70,2,,,,,Freeway,,104250,102500,3004,1,Freeway
104251 104177,COOL RD,,,3011,-1,1618,37,1,,,,,Arterial,,104251,104177,465,5,Arterial
104251 104244,US-30,,,3099,1,2112,68,2,,,,,Freeway,,104251,104244,756,1,Freeway
104251 104252,COOL RD,,,3100,1,1618,37,1,,,,,Arterial,,104251,104252,86,5,Arterial
104252 104236,US-30,,,3101,1,2112,68,2,,,,,Freeway,,104252,104236,1635,1,Freeway
104252 104251,COOL RD,,,3100,-1,1618,37,1,,,,,Arterial,,104252,104251,86,5,Arterial
104252 104259,COOL RD,,,3102,1,1618,37,1,,,,,Arterial,,104252,104259,298,5,Arterial
104254 104238,I-75,,,3103,1,2112,70,2,,,,,Freeway,,104254,104238,500,1,Freeway
104255 104240,STATE RD,,,3092,-1,1502,35,1,,,,,Arterial,,104255,104240,822,5,Arterial
104255 104256,STATE RD,,,3104,1,1502,35,1,,,,,Arterial,,104255,104256,492,5,Arterial
104256 104247,STATE RD,,,3096,-1,1618,35,1,,,,,Arterial,,104256,104247,91,5,Arterial
104256 104255,STATE RD,,,3104,-1,1502,35,1,,,,,Arterial,,104256,104255,492,5,Arterial
104259 104248,COOL RD,,,3097,-1,1560,37,1,,,,,Arterial,,104259,104248,575,5,Arterial
104259 104252,COOL RD,,,3102,-1,2112,37,1,,,,,Arterial,,104259,104252,298,5,Arterial
104261 104051,NAPOLEON RD,,,2908,-1,1800,46,1,,,,,Arterial,,104261,104051,3582,5,Arterial
104261 104194,SANDUSKY RD,,,3031,-1,1800,46,1,,,,,Arterial,,104261,104194,3752,5,Arterial
104261 104226,SANDUSKY RD,,,3076,-1,1618,39,1,,,,,Arterial,,104261,104226,1718,5,Arterial
104261 104227,NAPOLEON RD,,,3078,-1,1618,46,1,,,,,Arterial,,104261,104227,2065,5,Arterial
104262 103989,NAPOLEON RD,,,2817,-1,1618,46,1,,,,,Arterial,,104262,103989,437,5,Arterial
104262 104197,NAPOLEON RD,,,3037,-1,1618,44,1,,,,,Arterial,,104262,104197,334,5,Arterial
104264 314,"",,,744,-1,1800,25,1,,,,,HOT,,104264,314,2483,6,HOT
104264 347,"",,,819,-1,1800,25,1,,,,,HOT,,104264,347,5032,6,HOT
104264 104222,SUGAR CREEK R,,,3073,-1,1560,39,1,,,,,Arterial,,104264,104222,4006,5,Arterial
104264 104275,SUGAR CREEK R,,,3105,1,1800,37,1,,,,,Arterial,,104264,104275,1298,5,Arterial
104266 314,"",,,745,-1,1800,25,1,,,,,HOT,,104266,314,3224,6,HOT
104266 104222,NAPOLEON RD,,,3074,-1,1560,46,1,,,,,Arterial,,104266,104222,2732,5,Arterial
104266 104268,NAPOLEON RD,,,3106,1,1734,48,1,,,,,Arterial,,104266,104268,2159,5,Arterial
104267 104235,US-30,,,3107,1,2112,68,2,,,,,Freeway,,104267,104235,1437,1,Freeway
104268 104230,DIXIE HWY,,,3081,-1,1618,46,1,,,,,Arterial,,104268,104230,2152,5,Arterial
104268 104266,NAPOLEON RD,,,3106,-1,1618,48,1,,,,,Arterial,,104268,104266,2159,5,Arterial
104268 104273,NAPOLEON RD,,,3108,1,1734,48,1,,,,,Arterial,,104268,104273,218,5,Arterial
104270 104273,NAPOLEON RD,,,3109,1,1734,48,1,,,,,Arterial,,104270,104273,526,5,Arterial
104270 104274,NAPOLEON RD,,,3110,1,1734,48,1,,,,,Arterial,,104270,104274,468,5,Arterial
104273 104268,NAPOLEON RD,,,3108,-1,1618,48,1,,,,,Arterial,,104273,104268,218,5,Arterial
104273 104270,NAPOLEON RD,,,3109,-1,1734,48,1,,,,,Arterial,,104273,104270,526,5,Arterial
104274 104201,NAPOLEON RD,,,3044,-1,1734,48,1,,,,,Arterial,,104274,104201,427,5,Arterial
104274 104270,NAPOLEON RD,,,3110,-1,1734,48,1,,,,,Arterial,,104274,104270,468,5,Arterial
104275 104175,SUGAR CREEK R,,,3006,-1,1560,37,1,,,,,Arterial,,104275,104175,1346,5,Arterial
104275 104264,SUGAR CREEK R,,,3105,-1,1560,37,1,,,,,Arterial,,104275,104264,1298,5,Arterial
104279 312,"",,,741,-1,1800,25,1,,,,,HOT,,104279,312,3040,6,HOT
104279 104178,COOL RD,,,3012,-1,1676,39,1,,,,,Arterial,,104279,104178,5367,5,Arterial
104279 104280,COOL RD,,,3111,1,1560,37,1,,,,,Arterial,,104279,104280,5186,5,Arterial
104280 104279,COOL RD,,,3111,-1,1560,37,1,,,,,Arterial,,104280,104279,5186,5,Arterial
104280 104285,HILLVILLE RD,,,3112,1,1676,39,1,,,,,Arterial,,104280,104285,136,5,Arterial
104280 104286,HILLVILLE RD,,,3113,1,1676,37,1,,,,,Arterial,,104280,104286,5168,5,Arterial
104281 104192,SWANEY RD,,,3028,-1,1560,37,1,,,,,Arterial,,104281,104192,3999,5,Arterial
104281 104297,SWANEY RD,,,3114,1,1560,37,1,,,,,Arterial,,104281,104297,1965,5,Arterial
104281 104301,N DIXIE HWY,,,3115,1,1502,39,1,,,,,Arterial,,104281,104301,1993,5,Arterial
104282 321,"",,,754,-1,1800,25,1,,,,,HOT,,104282,321,1534,6,HOT
104282 104178,LINCOLN HWY,,,3013,-1,1560,47,1,,,,,Arterial,,104282,104178,2567,5,Arterial
