link_geometry_id,name,facility_type,grade,geometry,length,row_width,jurisdiction
330,"",HOT,0,"LINESTRING(1519317.966 1002619.051,1519283.438 1002102.451)",517,,
331,"",HOT,0,"LINESTRING(1519317.966 1002619.051,1520486.264 1002971.45)",1220,,
332,"",HOT,0,"LINESTRING(1522614 1002264,1522640.668 1002519.222)",256,,
333,"",HOT,0,"LINESTRING(1522614 1002264,1522864 1002264)",250,,
334,"",HOT,0,"LINESTRING(1522614 1002264,1522426.067 1002263.968)",187,,
335,"",HOT,0,"LINESTRING(1522614 1002264,1522645.373 1002001.764)",264,,
336,"",HOT,0,"LINESTRING(1513047 1008300,1512089.116 1008420.099)",965,,
337,"",HOT,0,"LINESTRING(1518079 1007573,1517418.504 1007548.179)",660,,
338,"",HOT,0,"LINESTRING(1520223 1007508,1521064 1007392)",848,,
339,"",HOT,0,"LINESTRING(1520223 1007508,1520106.655 1005969.435)",1542,,
340,"",HOT,0,"LINESTRING(1520223 1007508,1519240.345 1008949.938)",1744,,
341,"",HOT,0,"LINESTRING(1516876 1004903,1517211 1005144)",412,,
342,"",HOT,0,"LINESTRING(1516876 1004903,1516093 1004160)",1079,,
343,"",HOT,0,"LINESTRING(1516876 1004903,1516064.8 1005767.383)",1185,,
344,"",HOT,0,"LINESTRING(1514370 1005280,1513157 1005304)",1213,,
345,"",HOT,0,"LINESTRING(1514370 1005280,1514611.35 1005772.203)",548,,
346,"",HOT,0,"LINESTRING(1511498 1006068,1511501.959 1005513.976)",554,,
347,"",HOT,0,"LINESTRING(1511498 1006068,1512069.234 1006088.564)",571,,
348,"",HOT,0,"LINESTRING(1511051 1001837,1510975.541 1001187.499)",653,,
349,"",HOT,0,"LINESTRING(1511051 1001837,1511049.136 1002236.353)",399,,
350,"",HOT,0,"LINESTRING(1511051 1001837,1512082.656 1001820.26)",1031,,
351,"",HOT,0,"LINESTRING(1513487 1003354,1513157 1004479)",1172,,
352,"",HOT,0,"LINESTRING(1513487 1003354,1512581 1004259)",1280,,
353,"",HOT,0,"LINESTRING(1513487 1003354,1514791.003 1003618.917)",1330,,
354,"",HOT,0,"LINESTRING(1513487 1003354,1513411.468 1002222.93)",1133,,
355,"",HOT,0,"LINESTRING(1516742 1002763,1516767.053 1003565.164)",802,,
356,"",HOT,0,"LINESTRING(1516742 1002763,1516090.918 1003179.883)",773,,
357,"",HOT,0,"LINESTRING(1516742 1002763,1516765.268 1002149.878)",613,,
358,"",HOT,0,"LINESTRING(1516742 1002763,1517379.487 1003097.192)",719,,
359,"",HOT,0,"LINESTRING(1507835 1014080,1508385 1013003)",1209,,
360,"",HOT,0,"LINESTRING(1507835 1014080,1507507.337 1014192.243)",346,,
361,"",HOT,0,"LINESTRING(1514975.206 1014624.498,1514817.26 1013044.503)",1587,,
362,"",HOT,0,"LINESTRING(1514975.206 1014624.498,1517505.138 1014796.782)",2535,,
363,"",HOT,0,"LINESTRING(1514975.206 1014624.498,1514792.533 1016844.284)",2227,,
364,"",HOT,0,"LINESTRING(1512669 1011350,1512137.892 1011072.391)",599,,
365,"",HOT,0,"LINESTRING(1512669 1011350,1512840.869 1009722.131)",1636,,
366,"",HOT,0,"LINESTRING(1510425 1008369,1511706.831 1008155.604)",1299,,
367,"",HOT,0,"LINESTRING(1504634 1011825,1504599.475 1007983.779)",3841,,
368,"",HOT,0,"LINESTRING(1504634 1011825,1501826.827 1011805.886)",2807,,
369,"",HOT,0,"LINESTRING(1504634 1011825,1507116.942 1011696.454)",2486,,
370,"",HOT,0,"LINESTRING(1508498 1004706,1508485.469 1002263.197)",2442,,
371,"",HOT,0,"LINESTRING(1508498 1004706,1507089.546 1004719.485)",1408,,
372,"",HOT,0,"LINESTRING(1508498 1004706,1510248.951 1005947.941)",2146,,
373,"",HOT,0,"LINESTRING(1504447 1005152,1504256.639 1001201.411)",3955,,
374,"",HOT,0,"LINESTRING(1504447 1005152,1503144.241 1008289.266)",3397,,
375,"",HOT,0,"LINESTRING(1498810.326 998699.673,1496051.375 997920.675)",2866,,
376,"",HOT,0,"LINESTRING(1498810.326 998699.673,1499308.245 1001320.305)",2667,,
377,"",HOT,0,"LINESTRING(1493132 1024031,1493801.854 1030493.685)",6497,,
378,"",HOT,0,"LINESTRING(1493132 1024031,1496806.293 1024999.32)",3799,,
379,"",HOT,0,"LINESTRING(1493132 1024031,1493264.374 1021592.076)",2442,,
380,"",HOT,0,"LINESTRING(1500864 1022956,1496685.334 1022942.705)",4178,,
381,"",HOT,0,"LINESTRING(1500864 1022956,1504418.222 1022969.143)",3554,,
382,"",HOT,0,"LINESTRING(1500864 1022956,1500623.913 1020518.013)",2449,,
383,"",HOT,0,"LINESTRING(1508880 1018310,1508821 1016929)",1382,,
384,"",HOT,0,"LINESTRING(1508880 1018310,1510168.319 1018236.879)",1290,,
385,"",HOT,0,"LINESTRING(1508880 1018310,1507195.518 1019186.965)",1899,,
386,"",HOT,0,"LINESTRING(1500176 1019155,1500599 1018558)",731,,
387,"",HOT,0,"LINESTRING(1500176 1019155,1498970.785 1018799.829)",1256,,
388,"",HOT,0,"LINESTRING(1500176 1019155,1499367 1019774)",1018,,
389,"",HOT,0,"LINESTRING(1496266 1020572,1496080.601 1020231.243)",387,,
390,"",HOT,0,"LINESTRING(1496266 1020572,1496653.765 1021070.091)",631,,
391,"",HOT,0,"LINESTRING(1496551 1020036,1496276.066 1020242.18)",343,,
392,"",HOT,0,"LINESTRING(1496551 1020036,1496606.022 1020021.392)",56,,
393,"",HOT,0,"LINESTRING(1496551 1020036,1496183.027 1019875.987)",401,,
394,"",HOT,0,"LINESTRING(1497174.423 1019677.708,1497244.275 1019865.709)",200,,
395,"",HOT,0,"LINESTRING(1497174.423 1019677.708,1497279.572 1019292.351)",399,,
396,"",HOT,0,"LINESTRING(1499832 1012662,1497425.462 1012705.777)",2406,,
397,"",HOT,0,"LINESTRING(1499832 1012662,1498711.508 1014436.44)",2098,,
398,"",HOT,0,"LINESTRING(1499832 1012662,1501854.834 1012638.666)",2022,,
399,"",HOT,0,"LINESTRING(1499832 1012662,1499435.169 1008163.901)",4515,,
400,"",HOT,0,"LINESTRING(1494010 1013678,1493756.119 1019799.658)",6126,,
401,"",HOT,0,"LINESTRING(1494010 1013678,1496585.816 1014062.315)",2604,,
402,"",HOT,0,"LINESTRING(1494010 1013678,1493516.833 1010085.942)",3625,,
403,"",HOT,0,"LINESTRING(1492708.998 1002454.097,1497829.949 1002657.992)",5125,,
404,"",HOT,0,"LINESTRING(1492708.998 1002454.097,1490886.398 1002705.726)",1839,,
405,"",HOT,0,"LINESTRING(1521922 1012442,1521967.108 1012958.852)",518,,
406,"",HOT,0,"LINESTRING(1521922 1012442,1522813.264 1011988.835)",999,,
407,"",HOT,0,"LINESTRING(1518555 1009867,1517454.321 1010856.604)",1480,,
408,"",HOT,0,"LINESTRING(1518555 1009867,1519240.345 1008949.938)",1144,,
409,"",HOT,0,"LINESTRING(1519010 1014699,1517505.138 1014796.782)",1508,,
410,"",HOT,0,"LINESTRING(1519010 1014699,1519502.945 1012901.639)",1863,,
411,"",HOT,0,"LINESTRING(1529243 1011435,1528086.894 1010461.225)",1511,,
412,"",HOT,0,"LINESTRING(1528933 1008375,1529088.586 1006999.35)",1384,,
413,"",HOT,0,"LINESTRING(1532737 1009819,1533366 1009972)",647,,
414,"",HOT,0,"LINESTRING(1530044 1000237,1529205.521 1001076.858)",1186,,
415,"",HOT,0,"LINESTRING(1530044 1000237,1529632 999800)",600,,
416,"",HOT,0,"LINESTRING(1529329 998892,1529792.09 998449)",640,,
417,"",HOT,0,"LINESTRING(1529329 998892,1529632 999029)",332,,
418,"",HOT,0,"LINESTRING(1528411 999650,1528549 999937)",318,,
419,"",HOT,0,"LINESTRING(1538304 1000591,1536106.94 1003764.878)",3860,,
420,"",HOT,0,"LINESTRING(1538304 1000591,1537079.796 998626.313)",2314,,
421,"",HOT,0,"LINESTRING(1533576 1001964,1530986.15 1002725.86)",2699,,
422,"",HOT,0,"LINESTRING(1536019 997951,1537079.796 998249.875)",1102,,
423,"",HOT,0,"LINESTRING(1536019 997951,1535495.441 998261.125)",608,,
424,"",HOT,0,"LINESTRING(1520519 1001353,1520460.36 1001068.936)",290,,
425,"",HOT,0,"LINESTRING(1520519 1001353,1520512.343 1001564.571)",211,,
426,"",HOT,0,"LINESTRING(1519003 1001374,1519005.655 1001586.072)",212,,
427,"",HOT,0,"LINESTRING(1519003 1001374,1518954.894 1001068.609)",309,,
428,"",HOT,0,"LINESTRING(1519014 1001865,1519005.655 1001586.072)",279,,
429,"",HOT,0,"LINESTRING(1519014 1001865,1518726.714 1002102.129)",372,,
430,"",HOT,0,"LINESTRING(1519014 1001865,1519283.438 1002102.451)",359,,
431,"",HOT,0,"LINESTRING(1521680 1001824,1521706.886 1001542.033)",283,,
432,"",HOT,0,"LINESTRING(1521680 1001824,1521712.52 1002026.611)",205,,
433,"",HOT,0,"LINESTRING(1521680 1001824,1522132.618 1001790.076)",453,,
434,"",HOT,0,"LINESTRING(1521680 1001824,1521304 1001763)",380,,
435,"",HOT,0,"LINESTRING(1521696 1001328,1521706.886 1001542.033)",214,,
436,"",HOT,0,"LINESTRING(1521696 1001328,1521706.886 1001057.454)",270,,
437,"",HOT,0,"LINESTRING(1521696 1001328,1521294.444 1001332.331)",401,,
438,"",HOT,0,"LINESTRING(1521696 1001328,1522113.801 1001310.251)",418,,
439,"",HOT,0,"LINESTRING(1522597 1001270,1522603.035 1001517.234)",247,,
440,"",HOT,0,"LINESTRING(1522597 1001270,1522607.739 1000999.776)",270,,
441,"",HOT,0,"LINESTRING(1522597 1001270,1522399.946 1001299.744)",199,,
442,"",HOT,0,"LINESTRING(1522597 1001270,1522842.948 1001305.547)",248,,
443,"",HOT,0,"LINESTRING(1521839 1003756,1521449 1003813)",394,,
444,"",HOT,0,"LINESTRING(1521839 1003756,1522446.254 1003630.603)",620,,
445,"",HOT,0,"LINESTRING(1521839 1003756,1522165.366 1003630.344)",349,,
446,"",HOT,0,"LINESTRING(1522673 1003270,1522640.668 1002989.639)",282,,
447,"",HOT,0,"LINESTRING(1522673 1003270,1522866 1003247)",194,,
448,"",HOT,0,"LINESTRING(1522673 1003270,1522440.7 1003268.771)",232,,
449,"",HOT,0,"LINESTRING(1519004 1004492,1518592.491 1005202.69)",821,,
450,"",HOT,0,"LINESTRING(1519004 1004492,1519048.85 1005336.913)",846,,
451,"",HOT,0,"LINESTRING(1519004 1004492,1519746.812 1003954.412)",916,,
452,"",HOT,0,"LINESTRING(1519004 1004492,1518979.088 1003705.824)",786,,
453,"",HOT,0,"LINESTRING(1520839 1002677,1521206.675 1002548.858)",389,,
454,"",HOT,0,"LINESTRING(1520839 1002677,1520623 1002561)",245,,
455,"",HOT,0,"LINESTRING(1520839 1002677,1520513.479 1002069.335)",689,,
456,"",HOT,0,"LINESTRING(1520839 1002677,1520486.264 1002971.45)",459,,
457,"",HOT,0,"LINESTRING(1521740 1002307,1521712.52 1002026.611)",281,,
458,"",HOT,0,"LINESTRING(1521740 1002307,1522142.026 1002279.31)",402,,
459,"",HOT,0,"LINESTRING(1521740 1002307,1521312 1002320)",428,,
460,"",HOT,0,"LINESTRING(1521740 1002307,1521718.651 1002533.335)",227,,
461,"",HOT,0,"LINESTRING(1521698 1002775,1522140.752 1002781.652)",442,,
462,"",HOT,0,"LINESTRING(1521698 1002775,1521329.365 1002798.556)",369,,
463,"",HOT,0,"LINESTRING(1521698 1002775,1521718.651 1002533.335)",242,,
464,"",HOT,0,"LINESTRING(1521698 1002775,1521723.79 1003007.038)",233,,
465,"",HOT,0,"LINESTRING(1522629 1002765,1522640.668 1002519.222)",246,,
466,"",HOT,0,"LINESTRING(1522629 1002765,1522640.668 1002989.639)",224,,
467,"",HOT,0,"LINESTRING(1522629 1002765,1522865.058 1002771.247)",236,,
468,"",HOT,0,"LINESTRING(1522629 1002765,1522430.945 1002781.003)",198,,
469,"",HOT,0,"LINESTRING(1515278 1001645,1515192 1001931)",298,,
470,"",HOT,0,"LINESTRING(1515278 1001645,1515129.527 1001095.454)",569,,
471,"",HOT,0,"LINESTRING(1515278 1001645,1514771.886 1001738.953)",514,,
472,"",HOT,0,"LINESTRING(1515278 1001645,1515726 1001699)",451,,
473,"",HOT,0,"LINESTRING(1517751 1001520,1517800.573 1001605.503)",98,,
474,"",HOT,0,"LINESTRING(1517751 1001520,1517800.573 1001068.609)",454,,
475,"",HOT,0,"LINESTRING(1517751 1001520,1517840.84 1002128.974)",615,,
476,"",HOT,0,"LINESTRING(1517800 1002789,1517840.84 1002128.974)",661,,
477,"",HOT,0,"LINESTRING(1517800 1002789,1517842.115 1002615.96)",178,,
478,"",HOT,0,"LINESTRING(1517800 1002789,1517379.487 1003097.192)",521,,
479,"",HOT,0,"LINESTRING(1515349 1002886,1515192 1002521)",397,,
480,"",HOT,0,"LINESTRING(1515349 1002886,1515411.396 1004061.791)",1177,,
481,"",HOT,0,"LINESTRING(1515349 1002886,1516090.918 1003179.883)",798,,
482,"",HOT,0,"LINESTRING(1515349 1002886,1514791.003 1003618.917)",921,,
483,"",HOT,0,"LINESTRING(1506246 999375,1505568.278 999944.438)",885,,
484,"",HOT,0,"LINESTRING(1506246 999375,1507084.155 999960.306)",1022,,
485,"",HOT,0,"LINESTRING(1511262 998400,1511944.727 997772.062)",927,,
486,"",HOT,0,"LINESTRING(1511262 998400,1511439.961 998714.438)",361,,
487,"",HOT,0,"LINESTRING(1512681 1006128,1512069.234 1006088.564)",613,,
488,"",HOT,0,"LINESTRING(1511278 1004030,1511773.942 1004263.126)",548,,
489,"",HOT,0,"LINESTRING(1506376.073 1014543.536,1506930.871 1014192.243)",656,,
490,"",HOT,0,"LINESTRING(1506376.073 1014543.536,1504555.842 1015077.891)",1897,,
491,"",HOT,0,"LINESTRING(1508000.305 1016320.637,1507197.743 1016110.442)",829,,
492,"",HOT,0,"LINESTRING(1514904 1011161,1514817.26 1013044.503)",1885,,
493,"",HOT,0,"LINESTRING(1514904 1011161,1513488.036 1009313.437)",2327,,
494,"",HOT,0,"LINESTRING(1510920 1009474,1510613 1010956)",1513,,
495,"",HOT,0,"LINESTRING(1510920 1009474,1511748 1009338)",839,,
496,"",HOT,0,"LINESTRING(1510920 1009474,1507116.942 1011696.454)",4404,,
497,"",HOT,0,"LINESTRING(1511385.846 1010433.479,1510613 1010956)",932,,
498,"",HOT,0,"LINESTRING(1511385.846 1010433.479,1511490.18 1010596.521)",193,,
499,"",HOT,0,"LINESTRING(1507885.654 1011791.895,1507116.942 1011696.454)",774,,
500,"",HOT,0,"LINESTRING(1508442 1012178,1508385 1012418)",246,,
501,"",HOT,0,"LINESTRING(1506281 1004772,1507089.546 1004719.485)",810,,
502,"",HOT,0,"LINESTRING(1524898 987527,1524229.031 988220.375)",963,,
503,"",HOT,0,"LINESTRING(1536008 1018055,1536552.948 1019620.09)",1657,,
504,"",HOT,0,"LINESTRING(1511367 1007072,1511760.52 1006544.924)",657,,
505,"",HOT,0,"LINESTRING(1511367 1007072,1511854.476 1007430.798)",605,,
506,"",HOT,0,"LINESTRING(1510286 1006904,1510248.951 1005947.941)",956,,
507,"",HOT,0,"LINESTRING(1512912.682 1007279.711,1512658.891 1006550.062)",772,,
508,"",HOT,0,"LINESTRING(1512912.682 1007279.711,1512485.326 1007430.798)",453,,
509,"",HOT,0,"LINESTRING(1487974.305 988900,1490760.387 990645.25)",3287,,
510,"",HOT,0,"LINESTRING(1487974.305 988900,1488011.619 984922.688)",3977,,
511,"",HOT,0,"LINESTRING(1487974.305 988900,1488093.616 992751.75)",3853,,
512,"",HOT,0,"LINESTRING(1480197.212 987848.188,1474804.495 988468.937)",5428,,
513,"",HOT,0,"LINESTRING(1480197.212 987848.188,1485392.565 988390.062)",5223,,
514,"",HOT,0,"LINESTRING(1480197.212 987848.188,1480137.312 992025.125)",4177,,
515,"",HOT,0,"LINESTRING(1480197.212 987848.188,1480003.959 983112.75)",4739,,
516,"",HOT,0,"LINESTRING(1488420.531 994924.063,1490811.031 996613.375)",2927,,
517,"",HOT,0,"LINESTRING(1488420.531 994924.063,1488093.616 992751.75)",2196,,
518,"",HOT,0,"LINESTRING(1480197.212 995561.563,1480233.918 998896.188)",3334,,
519,"",HOT,0,"LINESTRING(1480197.212 995561.563,1480137.312 992025.125)",3536,,
520,"",HOT,0,"LINESTRING(1480197.212 995561.563,1474884.524 995087.375)",5333,,
521,"",HOT,0,"LINESTRING(1480420.326 1003466.137,1476372.413 1004231.097)",4119,,
522,"",HOT,0,"LINESTRING(1480420.326 1003466.137,1480233.918 998896.188)",4573,,
523,"",HOT,0,"LINESTRING(1480420.326 1003466.137,1480324.725 1006790.184)",3325,,
524,"",HOT,0,"LINESTRING(1471910.146 987274.5,1469469.476 985923.5)",2789,,
525,"",HOT,0,"LINESTRING(1471910.146 987274.5,1474770.522 985789.313)",3222,,
526,"",HOT,0,"LINESTRING(1467001.653 994350.375,1464291.498 993916.375)",2744,,
527,"",HOT,0,"LINESTRING(1467001.653 994350.375,1468390.901 991230.313)",3415,,
528,"",HOT,0,"LINESTRING(1467001.653 994350.375,1469580.15 993800.938)",2636,,
529,"",HOT,0,"LINESTRING(1470762.706 1001713.104,1466797.233 1000352.599)",4192,,
530,"",HOT,0,"LINESTRING(1470762.706 1001713.104,1467011.518 1004332.963)",4575,,
531,"",HOT,0,"LINESTRING(1470762.706 1001713.104,1471336.426 999003.875)",2769,,
532,"",HOT,0,"LINESTRING(1470762.706 1001713.104,1474938.113 1001649.357)",4175,,
533,"",HOT,0,"LINESTRING(1461360.074 991832.375,1459057.399 991342.688)",2354,,
534,"",HOT,0,"LINESTRING(1457216.541 985935.813,1464166.398 985983.875)",6950,,
535,"",HOT,0,"LINESTRING(1457216.541 985935.813,1457561.937 988574.312)",2661,,
536,"",HOT,0,"LINESTRING(1457216.541 985935.813,1451328.093 984697.75)",6017,,
537,"",HOT,0,"LINESTRING(1455718.494 990270.563,1456694.691 991350.812)",1455,,
538,"",HOT,0,"LINESTRING(1455718.494 990270.563,1454060.026 990664.188)",1704,,
539,"",HOT,0,"LINESTRING(1457471.528 993553.563,1455838.166 993896)",1668,,
540,"",HOT,0,"LINESTRING(1455973.481 992437.938,1454701.511 992309)",1278,,
541,"",HOT,0,"LINESTRING(1455973.481 992437.938,1455513.763 991585.625)",968,,
542,"",HOT,0,"LINESTRING(1453141.783 990966.563,1453995.798 992225.438)",1521,,
543,"",HOT,0,"LINESTRING(1453141.783 990966.563,1452882.71 988677.563)",2303,,
544,"",HOT,0,"LINESTRING(1453141.783 990966.563,1454060.026 990664.188)",966,,
545,"",HOT,0,"LINESTRING(1454705.609 993331.438,1453995.798 992225.438)",1314,,
546,"",HOT,0,"LINESTRING(1454705.609 993331.438,1454701.511 992309)",1022,,
547,"",HOT,0,"LINESTRING(1447610.285 986194.312,1447785.542 988732)",2543,,
548,"",HOT,0,"LINESTRING(1447031.828 991520.938,1447785.542 988732)",2888,,
549,"",HOT,0,"LINESTRING(1447031.828 991520.938,1445215.995 994093.188)",3148,,
550,"",HOT,0,"LINESTRING(1447031.828 991520.938,1454060.026 990664.188)",7080,,
551,"",HOT,0,"LINESTRING(1450767.698 995835.25,1450501.681 993980)",1874,,
552,"",HOT,0,"LINESTRING(1488415.628 1009453.087,1488278.073 1006740.143)",2716,,
553,"",HOT,0,"LINESTRING(1488415.628 1009453.087,1488320.28 1012490.875)",3039,,
554,"",HOT,0,"LINESTRING(1481401.833 1009573.599,1481696.522 1012117.736)",2561,,
555,"",HOT,0,"LINESTRING(1481401.833 1009573.599,1485664.071 1009445.345)",4264,,
556,"",HOT,0,"LINESTRING(1481401.833 1009573.599,1481628.026 1006789.209)",2793,,
557,"",HOT,0,"LINESTRING(1488512.037 1016563.292,1488320.28 1012490.875)",4076,,
558,"",HOT,0,"LINESTRING(1488512.037 1016563.292,1488399.788 1019995.23)",3433,,
559,"",HOT,0,"LINESTRING(1481498.243 1015984.834,1481696.522 1012117.736)",3872,,
560,"",HOT,0,"LINESTRING(1481498.243 1015984.834,1485685.658 1014770.422)",4359,,
561,"",HOT,0,"LINESTRING(1481498.243 1015984.834,1481765.406 1020013.408)",4037,,
562,"",HOT,0,"LINESTRING(1468850.307 1009171.463,1469093.702 1012150.762)",2989,,
563,"",HOT,0,"LINESTRING(1468850.307 1009171.463,1475002.766 1009474.057)",6159,,
564,"",HOT,0,"LINESTRING(1468850.307 1009171.463,1467011.518 1004332.963)",5176,,
565,"",HOT,0,"LINESTRING(1463252.735 1007597.203,1463796.256 1007391.708)",581,,
566,"",HOT,0,"LINESTRING(1471110.113 1015599.196,1469093.702 1012150.762)",3994,,
567,"",HOT,0,"LINESTRING(1471110.113 1015599.196,1467296.205 1016947.705)",4045,,
568,"",HOT,0,"LINESTRING(1471110.113 1015599.196,1472736.457 1020043.162)",4732,,
569,"",HOT,0,"LINESTRING(1471110.113 1015599.196,1475121.612 1015456.611)",4014,,
570,"",HOT,0,"LINESTRING(1463686.578 1016852.52,1460322.316 1017529.843)",3431,,
571,"",HOT,0,"LINESTRING(1463686.578 1016852.52,1467296.205 1016947.705)",3610,,
572,"",HOT,0,"LINESTRING(1489017.276 1021632.838,1491054.205 1021171.411)",2088,,
573,"",HOT,0,"LINESTRING(1489017.276 1021632.838,1488399.788 1019995.23)",1750,,
574,"",HOT,0,"LINESTRING(1488029.99 1027843.209,1491082.414 1025005.908)",4167,,
575,"",HOT,0,"LINESTRING(1488029.99 1027843.209,1485801.763 1027972.955)",2232,,
576,"",HOT,0,"LINESTRING(1488029.99 1027843.209,1488476.66 1030561.85)",2755,,
577,"",HOT,0,"LINESTRING(1483175.385 1024552.086,1483557.001 1022179.431)",2403,,
578,"",HOT,0,"LINESTRING(1483175.385 1024552.086,1480487.482 1027173.622)",3754,,
579,"",HOT,0,"LINESTRING(1477498.629 1026528.325,1477873.693 1024028.906)",2527,,
580,"",HOT,0,"LINESTRING(1477498.629 1026528.325,1477990.076 1030397.292)",3900,,
581,"",HOT,0,"LINESTRING(1479308 1021805.696,1483557.001 1022179.431)",4265,,
582,"",HOT,0,"LINESTRING(1479308 1021805.696,1481765.406 1020013.408)",3041,,
583,"",HOT,0,"LINESTRING(1465726.332 1026506.74,1472245.705 1023987.619)",6989,,
584,"",HOT,0,"LINESTRING(1465726.332 1026506.74,1464751.917 1020130.929)",6449,,
585,"",HOT,0,"LINESTRING(1465726.332 1026506.74,1464876.331 1030898.279)",4473,,
586,"",HOT,0,"LINESTRING(1457126.976 1006098.485,1457921.457 1009737.022)",3724,,
587,"",HOT,0,"LINESTRING(1457126.976 1006098.485,1460314.382 1006629.719)",3231,,
588,"",HOT,0,"LINESTRING(1457126.976 1006098.485,1453318.368 1004515.287)",4124,,
589,"",HOT,0,"LINESTRING(1449335.538 1005611.52,1449556.885 1009817.125)",4211,,
590,"",HOT,0,"LINESTRING(1449335.538 1005611.52,1453318.368 1004515.287)",4130,,
591,"",HOT,0,"LINESTRING(1449335.538 1005611.52,1445311.906 1002023.544)",5391,,
592,"",HOT,0,"LINESTRING(1456330.124 1014731.044,1456108.776 1013402.958)",1346,,
593,"",HOT,0,"LINESTRING(1456330.124 1014731.044,1456194.816 1017682.944)",2954,,
594,"",HOT,0,"LINESTRING(1449025.651 1013934.192,1453535.667 1015002.01)",4634,,
595,"",HOT,0,"LINESTRING(1449025.651 1013934.192,1449556.885 1009817.125)",4151,,
596,"",HOT,0,"LINESTRING(1449025.651 1013934.192,1448216.972 1017816.661)",3965,,
597,"",HOT,0,"LINESTRING(1456595.741 1021769.899,1453629.682 1021725.63)",2966,,
598,"",HOT,0,"LINESTRING(1456595.741 1021769.899,1456355.977 1025577.246)",3814,,
599,"",HOT,0,"LINESTRING(1456595.741 1021769.899,1456194.816 1017682.944)",4106,,
600,"",HOT,0,"LINESTRING(1456595.741 1021769.899,1460383.77 1024112.148)",4453,,
601,"",HOT,0,"LINESTRING(1447431.948 1023850.568,1446816.819 1025806.189)",2050,,
602,"",HOT,0,"LINESTRING(1457038.436 1028366.06,1456355.977 1025577.246)",2871,,
603,"",HOT,0,"LINESTRING(1457038.436 1028366.06,1456347.036 1031021.286)",2743,,
604,"",HOT,0,"LINESTRING(1447653.295 1027702.017,1446816.819 1025806.189)",2072,,
605,"",HOT,0,"LINESTRING(1456949.441 1034087.083,1456347.036 1031021.286)",3124,,
606,"",HOT,0,"LINESTRING(1456949.441 1034087.083,1457503 1040335)",6272,,
607,"",HOT,0,"LINESTRING(1458199.832 1037163.046,1459358 1038166)",1532,,
608,"",HOT,0,"LINESTRING(1458199.832 1037163.046,1456347.036 1031021.286)",6415,,
609,"",HOT,0,"LINESTRING(1458199.832 1037163.046,1457503 1040335)",3247,,
610,"",HOT,0,"LINESTRING(1457974.762 1039488.774,1458995 1039950)",1119,,
611,"",HOT,0,"LINESTRING(1457974.762 1039488.774,1458125.021 1040690.241)",1210,,
612,"",HOT,0,"LINESTRING(1456321.892 1041152.489,1456728.039 1040889.688)",483,,
613,"",HOT,0,"LINESTRING(1456321.892 1041152.489,1456716.093 1041684.063)",661,,
614,"",HOT,0,"LINESTRING(1457128.213 1040925.525,1456728.039 1040889.688)",401,,
615,"",HOT,0,"LINESTRING(1457128.213 1040925.525,1457140.158 1041086.789)",161,,
616,"",HOT,0,"LINESTRING(1457128.213 1040925.525,1457122.24 1040698.561)",227,,
