From_Node,To_Node,LT_Node,Thru_Node,RT_Node,O1_Node,O2_Node,U_Turn
103540,103538,103537,103515,0,0,0,0
103540,103548,0,476,0,0,0,0
103541,103542,0,104431,0,0,0,0
103542,104431,104428,104433,0,0,0,0
103543,104371,0,104353,0,0,0,0
103543,104373,104374,104353,104011,0,0,0
103544,103543,0,104371,104373,0,0,0
103545,324,0,0,0,0,103545,1
103545,103551,309,103559,0,0,0,0
103545,103567,103568,103553,104171,0,0,0
103546,311,0,0,0,0,103546,1
103546,103994,103975,103995,104014,0,0,0
103546,104023,104022,104013,104075,0,0,0
103547,313,0,0,0,0,103547,1
103547,104229,104247,104230,0,0,0,0
103547,104242,104221,104241,0,0,0,0
103548,476,0,104417,0,0,0,0
103549,103550,0,307,0,0,103549,1
103549,103557,104077,0,103558,0,0,0
103549,103559,103560,103551,103980,0,0,0
103549,104078,0,103979,0,0,0,0
103550,307,0,0,0,0,103550,1
103550,103549,103559,104078,103557,0,0,0
103551,309,0,0,0,0,103551,1
103551,103545,324,103567,0,0,0,0
103551,103559,103980,103549,103560,0,0,0
103552,315,0,0,0,0,103552,1
103552,104201,0,104274,104233,0,0,0
103552,104202,104283,104287,104306,0,0,0
103553,325,0,0,0,0,103553,1
103553,103567,104171,103545,103568,0,0,0
103553,104190,0,104191,0,0,0,0
103554,329,0,0,0,0,103554,1
103554,103555,339,103561,327,0,0,0
103554,103570,103938,103944,103947,0,0,0
103555,327,0,0,0,0,103555,1
103555,339,0,0,0,0,103555,1
103555,103554,329,103570,0,0,0,0
103555,103561,104359,104191,103562,0,0,0
103556,326,0,0,0,0,103556,1
103556,327,0,0,0,0,103556,1
103556,103562,103561,0,104385,0,0,0
103556,103925,328,103571,329,0,0,0
103557,103549,103550,103559,104078,0,0,0
103557,103558,104379,104380,307,0,0,0
103557,104077,0,104081,306,0,0,0
103558,307,0,0,0,0,103558,1
103558,103557,103549,104077,0,0,0,0
103558,104379,0,103565,0,0,0,0
103558,104380,0,468,0,0,103558,1
103559,103549,104078,103557,103550,0,0,0
103559,103551,0,103545,309,0,0,0
103559,103560,0,487,0,0,103559,1
103559,103980,309,104284,308,0,0,0
103560,487,0,103560,0,0,103560,1
103560,103559,103551,103980,103549,0,0,0
103561,103555,327,103554,339,0,0,0
103561,103562,0,104385,103556,0,0,0
103561,104191,323,104190,0,0,0,0
103561,104359,339,104360,323,0,0,0
103562,103556,326,103925,327,0,0,0
103562,103561,103555,104359,104191,0,0,0
103562,104385,325,104389,326,0,0,0
103563,368,0,0,0,0,103563,1
103563,104116,104124,0,103981,0,0,0
103563,104121,104113,104102,104125,0,0,0
103564,103565,0,104382,104379,0,0,0
103564,104084,0,104015,0,0,0,0
103565,103564,0,104084,0,0,0,0
103565,104379,0,103558,0,0,0,0
103565,104382,0,104381,0,0,0,0
103566,100753,0,335,0,0,103566,1
103566,103528,100755,103529,103533,0,0,0
103566,103943,336,100754,0,0,0,0
103566,104408,104409,100756,104410,0,0,0
103567,103545,0,103551,324,0,0,0
103567,103553,325,104190,0,0,0,0
103567,103568,324,104387,325,0,0,0
103567,104171,323,104173,322,0,0,0
103568,324,0,0,0,0,103568,1
103568,325,0,0,0,0,103568,1
103568,103567,103553,104171,103545,0,0,0
103568,104387,0,469,0,0,103568,1
103569,103694,254,103643,252,0,0,0
103569,103700,0,100705,254,0,0,0
103569,103909,0,103638,261,0,0,0
103569,103910,261,103630,262,0,0,0
103570,103554,0,103555,329,0,0,0
103570,103938,0,103571,330,0,0,0
103570,103944,0,104342,337,0,0,0
103570,103947,337,104376,0,0,0,0
103571,100754,331,103943,330,0,0,0
103571,103925,329,103556,328,0,0,0
103571,103926,328,104393,331,0,0,0
103571,103938,330,103570,0,0,0,0
103572,452,0,103572,0,0,103572,1
103572,103652,225,103654,224,0,0,0
103574,245,0,0,0,0,103574,1
103574,103750,103749,103747,103727,0,0,0
103574,103754,103729,103613,103751,0,0,0
103575,456,0,0,0,0,103575,1
103575,103756,0,103746,0,0,0,0
103576,455,0,103576,0,0,103576,1
103576,103753,0,103758,0,0,0,0
103577,453,0,103577,0,0,103577,1
103577,103688,0,103683,225,0,0,0
103578,297,0,0,0,0,103578,1
103578,101779,101780,100751,101777,0,0,0
103578,103882,103889,103971,0,0,0,0
103579,298,0,0,0,0,103579,1
103579,103586,0,466,0,0,103579,1
103579,104050,299,104054,0,0,0,0
103580,103692,255,103640,256,0,0,0
103580,103745,0,100677,259,0,0,0
103580,103778,258,100678,0,0,0,0
103580,103851,259,100680,258,0,0,0
103581,103582,298,104056,0,0,0,0
103581,103972,0,103971,0,0,0,0
103581,103973,0,103960,296,0,0,0
103582,298,0,0,0,0,103582,1
103582,103581,103972,103973,0,0,0,0
103582,104056,0,104054,0,0,0,0
103583,368,0,0,0,0,103583,1
103583,104122,0,104124,0,0,0,0
103583,104123,104125,104104,103585,0,0,0
103584,480,0,103584,0,0,103584,1
103584,104105,104104,104148,104151,0,0,0
103585,481,0,103585,0,0,103585,1
103585,104123,103583,104125,104104,0,0,0
103586,466,0,103586,0,0,103586,1
103586,103579,0,104050,298,0,0,0
103587,103950,0,103893,0,0,0,0
103588,103587,0,103950,0,0,0,0
103588,103590,104032,0,0,0,0,0
103589,103590,103588,104032,0,0,0,0
103590,103588,103587,0,0,0,0,0
103590,104032,0,104043,104044,0,0,0
103591,103592,0,103678,103722,0,0,0
103591,103612,103647,103671,103613,0,0,0
103591,103659,0,241,0,0,103591,1
103592,103591,103659,0,103612,0,0,0
103592,103678,0,243,0,0,103592,1
103592,103722,0,103632,0,0,0,0
103593,103628,103637,103627,0,0,0,0
103593,103788,0,103594,290,0,0,0
103593,103790,290,103874,0,0,0,0
103594,103644,103842,103857,0,0,0,0
103594,103646,103645,103932,103789,0,0,0
103594,103788,290,103593,0,0,0,0
103595,103596,238,103897,0,0,0,0
103595,103616,103617,103780,103779,0,0,0
103595,103787,103763,0,103786,0,0,0
103596,238,0,0,0,0,103596,1
103596,103595,103616,103787,0,0,0,0
103596,103897,103906,103912,0,0,0,0
103597,216,0,0,0,0,103597,1
103597,103708,103720,103717,0,0,0,0
103597,103709,103707,103614,0,0,0,0
103598,231,0,0,0,0,103598,1
103598,233,0,0,0,0,103598,1
103598,103764,0,103615,0,0,0,0
103598,103777,0,103608,0,0,0,0
103599,232,0,0,0,0,103599,1
103599,103614,103710,103709,0,0,0,0
103599,103615,103774,103767,103764,0,0,0
103600,228,0,0,0,0,103600,1
103600,230,0,0,0,0,103600,1
103600,103609,0,103608,0,0,0,0
103600,103620,103917,0,103619,0,0,0
103601,227,0,0,0,0,103601,1
103601,100720,100718,100766,100734,0,0,0
103601,103871,103870,103873,103619,0,0,0
103602,227,0,0,0,0,103602,1
103602,229,0,0,0,0,103602,1
103602,100718,100716,100752,100720,0,0,0
103602,103917,103620,0,103899,0,0,0
103603,103604,0,213,0,0,103603,1
103603,103642,0,103633,0,0,0,0
103603,103710,216,103614,231,0,0,0
103603,103721,0,103625,216,0,0,0
103604,213,0,0,0,0,103604,1
103604,103603,103721,103710,103642,0,0,0
103605,210,0,0,0,0,103605,1
103605,103629,103641,103718,103635,0,0,0
103605,103669,0,103639,214,0,0,0
103606,210,0,0,0,0,103606,1
103606,103863,103861,103865,103859,0,0,0
103606,103864,103860,103870,103862,0,0,0
103607,293,0,0,0,0,103607,1
103607,103875,0,103874,0,0,0,0
103607,103883,0,103878,103886,0,0,0
103608,103609,0,103600,0,0,0,0
103608,103618,0,103633,231,0,0,0
103608,103777,0,103598,0,0,0,0
103608,103781,0,103780,0,0,0,0
103609,103600,230,103620,228,0,0,0
103609,103608,103618,103777,103781,0,0,0
103612,103591,103592,103659,0,0,0,0
103612,103613,244,103754,0,0,0,0
103612,103647,0,103674,0,0,0,0
103612,103671,242,0,244,0,103612,1
103613,244,0,0,0,0,103613,1
103613,103612,103591,103647,103671,0,0,0
103613,103754,103751,103574,103729,0,0,0
103614,103599,232,103615,0,0,0,0
103614,103709,0,103597,103707,0,0,0
103614,103710,231,103603,216,0,0,0
103615,103599,0,103614,232,0,0,0
103615,103764,0,103598,0,0,0,0
103615,103767,234,103761,233,0,0,0
103615,103774,103632,0,103760,0,0,0
103616,103595,103787,0,103596,0,0,0
103616,103617,0,103902,0,0,0,0
103616,103779,233,103762,0,0,0,0
103616,103780,0,103781,233,0,0,0
103617,103616,103780,103779,103595,0,0,0
103617,103902,239,103903,230,0,0,0
103618,231,0,0,0,0,103618,1
103618,103608,103777,103781,103609,0,0,0
103618,103633,103634,103642,0,0,0,0
103619,228,0,0,0,0,103619,1
103619,103620,103600,103917,0,0,0,0
103619,103871,103601,103870,103873,0,0,0
103620,103600,228,103609,230,0,0,0
103620,103619,0,103871,228,0,0,0
103620,103917,0,103899,103602,0,0,0
103621,103622,103637,103914,103913,0,0,0
103621,103636,103738,103627,103637,0,0,0
103621,103783,0,103785,284,0,0,0
103621,103786,0,103787,0,0,0,0
103622,103621,103786,103783,103636,0,0,0
103622,103637,103636,103628,103914,0,0,0
103622,103913,0,103905,238,0,0,0
103622,103914,103637,103915,103908,0,0,0
103623,103624,103923,103927,103645,0,0,0
103623,103834,0,103855,291,0,0,0
103623,103857,0,103644,0,0,0,0
103624,103623,103857,103834,0,0,0,0
103624,103645,0,103646,103644,0,0,0
103624,103923,291,103929,0,0,0,0
103624,103927,0,103928,0,0,0,0
103625,103626,213,103872,212,0,0,0
103625,103718,212,103629,0,0,0,0
103625,103720,0,103708,216,0,0,0
103625,103721,216,103603,0,0,0,0
103626,212,0,0,0,0,103626,1
103626,213,0,0,0,0,103626,1
103626,103625,103718,103720,103721,0,0,0
103626,103872,0,103870,0,0,0,0
103627,103628,0,103593,103637,0,0,0
103627,103636,103637,103621,103738,0,0,0
103627,103735,103737,103723,0,0,0,0
103628,103593,103788,103790,0,0,0,0
103628,103627,103636,0,103735,0,0,0
103628,103637,103914,103622,103636,0,0,0
103629,103605,210,103669,0,0,0,0
103629,103635,212,103860,210,0,0,0
103629,103641,0,103719,0,0,0,0
103629,103718,0,103625,212,0,0,0
103630,460,0,103630,0,0,103630,1
103630,103910,262,103569,261,0,0,0
103631,100762,0,100761,103665,0,0,0
103631,103670,241,103632,0,0,0,0
103631,103707,0,103709,103706,0,0,0
103632,103670,0,103631,241,0,0,0
103632,103722,0,103592,0,0,0,0
103632,103774,0,103760,103615,0,0,0
103633,103618,231,103608,0,0,0,0
103633,103634,0,103873,213,0,0,0
103633,103642,0,103603,0,0,0,0
103634,213,0,0,0,0,103634,1
103634,103633,103642,0,103618,0,0,0
103634,103873,228,103871,0,0,0,0
103635,210,0,0,0,0,103635,1
103635,212,0,0,0,0,103635,1
103635,103629,103605,103641,103718,0,0,0
103635,103860,0,103864,0,0,0,0
103636,103621,103622,103786,103783,0,0,0
103636,103627,0,103735,103628,0,0,0
103636,103637,103628,103914,103622,0,0,0
103636,103738,103784,103724,103737,0,0,0
103637,103622,103914,103913,103621,0,0,0
103637,103628,103627,0,103593,0,0,0
103637,103636,103621,103738,103627,0,0,0
103637,103914,103915,103908,103622,0,0,0
103638,459,0,0,0,0,103638,1
103638,103909,261,103569,0,0,0,0
103639,100759,0,103858,100760,0,0,0
103639,103669,214,103605,0,0,0,0
103639,103705,100763,103704,103656,0,0,0
103640,103648,103679,104426,103689,0,0,0
103640,103687,253,103643,254,0,0,0
103640,103692,256,103580,255,0,0,0
103640,103693,254,100705,256,0,0,0
103641,103629,103718,103635,103605,0,0,0
103641,103719,0,103657,0,0,0,0
103642,103603,103604,103721,103710,0,0,0
103642,103633,0,103618,103634,0,0,0
103643,103680,253,103703,252,0,0,0
103643,103687,254,103640,253,0,0,0
103643,103694,252,103569,254,0,0,0
103644,103594,103646,103788,0,0,0,0
103644,103842,103846,103841,103856,0,0,0
103644,103857,0,103623,0,0,0,0
103645,103624,103623,103923,103927,0,0,0
103645,103644,103594,103842,103857,0,0,0
103645,103646,103932,103789,0,0,0,0
103646,103645,103644,103624,0,0,0,0
103646,103789,0,103874,290,0,0,0
103646,103932,103930,103933,103876,0,0,0
103647,103612,103671,103613,103591,0,0,0
103647,103674,241,103666,242,0,0,0
103648,103640,103687,103693,103692,0,0,0
103648,103679,255,100678,251,0,0,0
103648,103689,0,103703,253,0,0,0
103648,104426,0,249,0,0,103648,1
103649,222,0,0,0,0,103649,1
103649,223,0,0,0,0,103649,1
103649,103690,103684,103676,0,0,0,0
103649,103697,103698,103699,103696,0,0,0
103650,218,0,0,0,0,103650,1
103650,103661,103660,103711,0,0,0,0
103650,103704,103705,100764,0,0,0,0
103651,235,0,0,0,0,103651,1
103651,100706,103904,100717,100707,0,0,0
103651,100716,100167,100718,103916,0,0,0
103652,224,0,0,0,0,103652,1
103652,225,0,0,0,0,103652,1
103652,103572,0,452,0,0,103652,1
103652,103654,222,103663,0,0,0,0
103653,237,0,0,0,0,103653,1
103653,239,0,0,0,0,103653,1
103653,103900,0,103901,103907,0,0,0
103653,103912,0,103897,103906,0,0,0
103654,222,0,0,0,0,103654,1
103654,103652,224,103572,225,0,0,0
103654,103663,103702,103655,103662,0,0,0
103655,103660,0,103661,218,0,0,0
103655,103663,103662,103654,103702,0,0,0
103656,214,0,0,0,0,103656,1
103656,103657,103712,103717,103719,0,0,0
103656,103705,103639,100763,103704,0,0,0
103657,103656,214,103705,0,0,0,0
103657,103712,0,103711,215,0,0,0
103657,103717,215,103708,0,0,0,0
103657,103719,0,103641,0,0,0,0
103658,237,0,0,0,0,103658,1
103658,103905,0,103906,103913,0,0,0
103658,103908,103914,103915,103904,0,0,0
103659,241,0,0,0,0,103659,1
103659,103591,0,103612,103592,0,0,0
103660,218,0,0,0,0,103660,1
103660,103655,0,103663,0,0,0,0
103660,103661,103711,0,103650,0,0,0
103661,103650,0,103704,218,0,0,0
103661,103660,218,103655,0,0,0,0
103661,103711,103714,103713,103712,0,0,0
103662,218,0,0,0,0,103662,1
103662,103663,103654,103702,103655,0,0,0
103662,103672,0,451,0,0,103662,1
103663,103654,0,103652,222,0,0,0
103663,103655,0,103660,0,0,0,0
103663,103662,218,103672,0,0,0,0
103663,103702,0,103701,0,0,0,0
103664,100761,0,103665,100762,0,0,0
103664,103691,220,103698,0,0,0,0
103665,100761,100762,103664,0,0,0,0
103665,100762,103631,0,100761,0,0,0
103665,103666,103676,103682,103674,0,0,0
103666,103665,0,100762,100761,0,0,0
103666,103674,242,103647,241,0,0,0
103666,103676,0,103690,0,0,0,0
103666,103682,0,103681,242,0,0,0
103667,219,0,0,0,0,103667,1
103667,103668,0,103714,0,0,0,0
103667,103699,0,103697,221,0,0,0
103668,103667,219,103699,0,0,0,0
103668,103714,217,103711,0,0,0,0
103669,214,0,0,0,0,103669,1
103669,103605,0,103629,210,0,0,0
103669,103639,100759,0,103705,0,0,0
103670,241,0,0,0,0,103670,1
103670,103631,103707,0,100762,0,0,0
103670,103632,103722,103774,0,0,0,0
103671,242,0,0,0,0,103671,1
103671,244,0,0,0,0,103671,1
103671,103612,103613,103591,103647,0,0,0
103672,451,0,0,0,0,103672,1
103672,103662,0,103663,218,0,0,0
103674,241,0,0,0,0,103674,1
103674,242,0,0,0,0,103674,1
103674,103647,0,103612,0,0,0,0
103674,103666,103665,103676,103682,0,0,0
103676,103666,103682,103674,103665,0,0,0
103676,103690,0,103649,103684,0,0,0
103678,243,0,0,0,0,103678,1
103678,103592,103722,103591,0,0,0,0
103679,251,0,0,0,0,103679,1
103679,255,0,0,0,0,103679,1
103679,100678,103778,103867,0,0,0,0
103679,103648,104426,103689,103640,0,0,0
103680,252,0,0,0,0,103680,1
103680,253,0,0,0,0,103680,1
103680,103643,0,103694,103687,0,0,0
103680,103703,103689,103715,0,0,0,0
103681,454,0,0,0,0,103681,1
103681,103682,242,103666,0,0,0,0
103682,242,0,0,0,0,103682,1
103682,103666,103674,103665,103676,0,0,0
103682,103681,0,454,0,0,103682,1
103683,103684,226,103690,0,0,0,0
103683,103688,225,103577,0,0,0,0
103684,226,0,0,0,0,103684,1
103684,103683,0,103688,0,0,0,0
103684,103690,103676,0,103649,0,0,0
103687,253,0,0,0,0,103687,1
103687,254,0,0,0,0,103687,1
103687,103640,103693,103692,103648,0,0,0
103687,103643,103680,0,103694,0,0,0
103688,225,0,0,0,0,103688,1
103688,103577,0,453,0,0,103688,1
103688,103683,0,103684,0,0,0,0
103689,253,0,0,0,0,103689,1
103689,103648,103640,103679,104426,0,0,0
103689,103703,103715,0,103680,0,0,0
103690,103649,223,103697,222,0,0,0
103690,103676,0,103666,0,0,0,0
103690,103684,0,103683,226,0,0,0
103691,220,0,0,0,0,103691,1
103691,103664,0,100761,0,0,0,0
103691,103698,221,103697,223,0,0,0
103692,255,0,0,0,0,103692,1
103692,256,0,0,0,0,103692,1
103692,103580,103745,103851,103778,0,0,0
103692,103640,103648,103687,103693,0,0,0
103693,254,0,0,0,0,103693,1
103693,256,0,0,0,0,103693,1
103693,100705,103700,100719,103743,0,0,0
103693,103640,103692,103648,103687,0,0,0
103694,252,0,0,0,0,103694,1
103694,254,0,0,0,0,103694,1
103694,103569,103909,103910,103700,0,0,0
103694,103643,103687,103680,0,0,0,0
103695,219,0,0,0,0,103695,1
103695,222,0,0,0,0,103695,1
103695,225,0,0,0,0,103695,1
103695,103696,0,103697,0,0,0,0
103695,103701,0,103702,0,0,0,0
103696,103695,219,103701,225,222,0,0
103696,103697,103649,103698,103699,0,0,0
103697,103649,222,103690,223,0,0,0
103697,103696,0,103695,0,0,0,0
103697,103698,223,103691,221,0,0,0
103697,103699,221,103667,0,0,0,0
103698,221,0,0,0,0,103698,1
103698,223,0,0,0,0,103698,1
103698,103691,0,103664,220,0,0,0
103698,103697,103699,103696,103649,0,0,0
103699,221,0,0,0,0,103699,1
103699,103667,0,103668,219,0,0,0
103699,103697,103696,103649,103698,0,0,0
103700,254,0,0,0,0,103700,1
103700,100705,100719,103743,103693,0,0,0
103700,103569,103694,103909,103910,0,0,0
103701,103695,225,103696,219,222,0,0
103701,103702,0,103663,0,0,0,0
103702,103663,103655,103662,103654,0,0,0
103702,103701,0,103695,0,0,0,0
103703,103680,252,103643,253,0,0,0
103703,103689,253,103648,0,0,0,0
103703,103715,0,103716,0,0,0,0
103704,100764,0,450,0,0,103704,1
103704,103650,218,103661,0,0,0,0
103704,103705,103656,103639,100763,0,0,0
103705,100763,0,449,0,0,103705,1
103705,103639,103669,100759,0,0,0,0
103705,103656,0,103657,214,0,0,0
103705,103704,100764,0,103650,0,0,0
103706,215,0,0,0,0,103706,1
103706,103707,103631,0,103709,0,0,0
103706,103713,0,103711,0,0,0,0
103707,103631,0,100762,103670,0,0,0
103707,103706,215,103713,0,0,0,0
103707,103709,103614,0,103597,0,0,0
103708,103597,0,103709,216,0,0,0
103708,103717,0,103657,215,0,0,0
103708,103720,216,103625,0,0,0,0
103709,103597,216,103708,0,0,0,0
103709,103614,0,103599,103710,0,0,0
103709,103707,103706,103631,0,0,0,0
103710,216,0,0,0,0,103710,1
103710,231,0,0,0,0,103710,1
103710,103603,103642,103604,103721,0,0,0
103710,103614,103709,0,103599,0,0,0
103711,103661,0,103650,103660,0,0,0
103711,103712,215,103657,0,0,0,0
103711,103713,0,103706,0,0,0,0
103711,103714,0,103668,217,0,0,0
103712,215,0,0,0,0,103712,1
103712,103657,103717,103719,103656,0,0,0
103712,103711,103661,103714,103713,0,0,0
103713,103706,0,103707,215,0,0,0
103713,103711,103712,103661,103714,0,0,0
103714,217,0,0,0,0,103714,1
103714,103668,0,103667,0,0,0,0
103714,103711,103713,103712,103661,0,0,0
103715,103703,0,103680,103689,0,0,0
103715,103716,0,458,0,0,103715,1
103716,458,0,103716,0,0,103716,1
103716,103715,0,103703,0,0,0,0
103717,215,0,0,0,0,103717,1
103717,103657,103719,103656,103712,0,0,0
103717,103708,0,103597,103720,0,0,0
103718,212,0,0,0,0,103718,1
103718,103625,103720,103721,103626,0,0,0
103718,103629,103635,103605,103641,0,0,0
103719,103641,0,103629,0,0,0,0
103719,103657,103656,103712,103717,0,0,0
103720,216,0,0,0,0,103720,1
103720,103625,103721,103626,103718,0,0,0
103720,103708,103717,0,103597,0,0,0
103721,216,0,0,0,0,103721,1
103721,103603,103710,103642,103604,0,0,0
103721,103625,103626,103718,103720,0,0,0
103722,103592,103591,0,103678,0,0,0
103722,103632,103774,0,103670,0,0,0
103723,289,0,0,0,0,103723,1
103723,103735,0,103627,103737,0,0,0
103723,103736,0,103846,0,0,0,0
103724,285,0,0,0,0,103724,1
103724,103738,103737,103636,103784,0,0,0
103724,103849,103795,0,103838,0,0,0
103725,103726,0,103776,0,0,0,0
103725,103759,247,103747,249,250,0,0
103726,103725,0,103759,0,0,0,0
103726,103776,103740,103731,103728,0,0,0
103727,245,0,0,0,0,103727,1
103727,247,0,0,0,0,103727,1
103727,103728,103776,0,103773,0,0,0
103727,103750,103574,103749,103747,0,0,0
103728,103727,245,103750,247,0,0,0
103728,103773,0,103772,245,0,0,0
103728,103776,103726,103740,103731,0,0,0
103729,243,0,0,0,0,103729,1
103729,245,0,0,0,0,103729,1
103729,103730,0,103775,0,0,0,0
103729,103754,103613,103751,103574,0,0,0
103730,103729,243,103754,245,0,0,0
103730,103775,103772,0,103760,0,0,0
103731,103732,283,103793,284,0,0,0
103731,103771,0,103733,240,0,0,0
103731,103776,103728,103726,103740,0,0,0
103732,283,0,0,0,0,103732,1
103732,284,0,0,0,0,103732,1
103732,103731,103771,0,103776,0,0,0
103732,103793,103806,0,103734,0,0,0
103733,103771,240,103731,0,0,0,0
103733,103785,0,103783,0,0,0,0
103734,103793,103732,103806,0,0,0,0
103734,103795,103794,286,103849,0,0,0
103735,103627,103628,103636,0,0,0,0
103735,103723,0,103736,289,0,0,0
103735,103737,103738,103838,104405,0,0,0
103736,103723,289,103735,0,0,0,0
103736,103846,0,103842,103594,0,0,0
103737,103735,103723,0,103627,0,0,0
103737,103738,103636,103784,103724,0,0,0
103737,103838,285,103849,0,0,0,0
103737,104405,0,103841,0,0,0,0
103738,103636,103627,103637,103621,0,0,0
103738,103724,0,103849,285,0,0,0
103738,103737,103838,104405,103735,0,0,0
103738,103784,0,284,0,0,103738,1
103739,100681,0,103867,103898,0,0,0
103739,103825,103946,103974,103823,0,0,0
103740,283,0,0,0,0,103740,1
103740,103741,0,103827,0,0,0,0
103740,103776,103731,103728,103726,0,0,0
103741,103740,283,103776,0,0,0,0
103741,103827,281,103818,282,0,0,0
103742,100679,103868,103822,100695,0,0,0
103742,103811,103911,100692,103919,0,0,0
103743,256,0,0,0,0,103743,1
103743,100696,100697,103822,103744,0,0,0
103743,100705,103693,103700,100719,0,0,0
103744,260,0,0,0,0,103744,1
103744,100694,100677,0,100700,0,0,0
103744,100696,103743,100697,103822,0,0,0
103745,259,0,0,0,0,103745,1
103745,100677,100694,0,103826,0,0,0
103745,103580,103851,103778,103692,0,0,0
103746,103747,100765,103759,103750,0,0,0
103746,103756,0,103575,0,0,0,0
103747,100765,0,457,0,0,103747,1
